text,coder,tweet,topics,Arts & Culture,Business & Entrepreneurs,Celebrity & Pop Culture,Diaries & Daily Life,Family,Fashion & Style,"Film, TV & Video",Fitness & Health,Food & Dining,Learning & Educational,News & Social Concern,Relationships,Science & Technology,Youth & Student Life,Music,Gaming,Sports,Travel & Adventure,Other Hobbies,id
"O sea: ¿Recibe a la Epa Colombia y no a mí? ¡WTF! Alvaricoqueins (@AlvaroUribeVel ) te invito a cabalgar sin que se nos riegue el Macallan y a bañar con keratina la crin de mi percherón. Please, amiga 🙏 Mua 💋",5e1f158a3e33582402807d9f,"O sea: ¿Recibe a la Epa Colombia y no a mí? ¡WTF! Alvaricoqueins (@AlvaroUribeVel ) te invito a cabalgar sin que se nos riegue el Macallan y a bañar con keratina la crin de mi percherón. Please, amiga 🙏 Mua 💋 - Instrucciones: https://docs.google.com/document/d/1PEObe4xLmJx7GhcnJib11cHMfHM5sQYbbkw0KXws0S8/edit?usp=sharing

 

[Field-1]",frozenset({'Celebridades y cultura pop'}),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1434697858700222464
"O sea: ¿Recibe a la Epa Colombia y no a mí? ¡WTF! Alvaricoqueins (@AlvaroUribeVel ) te invito a cabalgar sin que se nos riegue el Macallan y a bañar con keratina la crin de mi percherón. Please, amiga 🙏 Mua 💋",5ff6094a114a0f13c144828c,"O sea: ¿Recibe a la Epa Colombia y no a mí? ¡WTF! Alvaricoqueins (@AlvaroUribeVel ) te invito a cabalgar sin que se nos riegue el Macallan y a bañar con keratina la crin de mi percherón. Please, amiga 🙏 Mua 💋 - Instrucciones: https://docs.google.com/document/d/1PEObe4xLmJx7GhcnJib11cHMfHM5sQYbbkw0KXws0S8/edit?usp=sharing

 

[Field-1]","frozenset({'Celebridades y cultura pop', 'Otros pasatiempos'})",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1434697858700222464
"O sea: ¿Recibe a la Epa Colombia y no a mí? ¡WTF! Alvaricoqueins (@AlvaroUribeVel ) te invito a cabalgar sin que se nos riegue el Macallan y a bañar con keratina la crin de mi percherón. Please, amiga 🙏 Mua 💋",6110db82f71fb953b12ea220,"O sea: ¿Recibe a la Epa Colombia y no a mí? ¡WTF! Alvaricoqueins (@AlvaroUribeVel ) te invito a cabalgar sin que se nos riegue el Macallan y a bañar con keratina la crin de mi percherón. Please, amiga 🙏 Mua 💋 - Instrucciones: https://docs.google.com/document/d/1PEObe4xLmJx7GhcnJib11cHMfHM5sQYbbkw0KXws0S8/edit?usp=sharing

 

[Field-1]",frozenset({'Moda y estilo'}),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1434697858700222464
"O sea: ¿Recibe a la Epa Colombia y no a mí? ¡WTF! Alvaricoqueins (@AlvaroUribeVel ) te invito a cabalgar sin que se nos riegue el Macallan y a bañar con keratina la crin de mi percherón. Please, amiga 🙏 Mua 💋",64e369beb2e16553eb33edb1,"O sea: ¿Recibe a la Epa Colombia y no a mí? ¡WTF! Alvaricoqueins (@AlvaroUribeVel ) te invito a cabalgar sin que se nos riegue el Macallan y a bañar con keratina la crin de mi percherón. Please, amiga 🙏 Mua 💋 - Instrucciones: https://docs.google.com/document/d/1PEObe4xLmJx7GhcnJib11cHMfHM5sQYbbkw0KXws0S8/edit?usp=sharing

 

[Field-1]","frozenset({'Diarios y vida diaria', 'Noticias e interés social'})",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1434697858700222464
"O sea: ¿Recibe a la Epa Colombia y no a mí? ¡WTF! Alvaricoqueins (@AlvaroUribeVel ) te invito a cabalgar sin que se nos riegue el Macallan y a bañar con keratina la crin de mi percherón. Please, amiga 🙏 Mua 💋",5e822b16f4c3fb9446c4ac8e,"O sea: ¿Recibe a la Epa Colombia y no a mí? ¡WTF! Alvaricoqueins (@AlvaroUribeVel ) te invito a cabalgar sin que se nos riegue el Macallan y a bañar con keratina la crin de mi percherón. Please, amiga 🙏 Mua 💋 - Instrucciones: https://docs.google.com/document/d/1PEObe4xLmJx7GhcnJib11cHMfHM5sQYbbkw0KXws0S8/edit?usp=sharing

 

[Field-1]",frozenset({'Celebridades y cultura pop'}),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1434697858700222464
"ODIO el frío y siempre lo odiaré, prefiero morirme de calor y sudar en pleno agosto",5ee348695e8d840009e3aac4,"ODIO el frío y siempre lo odiaré, prefiero morirme de calor y sudar en pleno agosto - Instrucciones: https://docs.google.com/document/d/1PEObe4xLmJx7GhcnJib11cHMfHM5sQYbbkw0KXws0S8/edit?usp=sharing

 

[Field-1]","frozenset({'Diarios y vida diaria', 'Estado físico y salud'})",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1456259936904564736
"ODIO el frío y siempre lo odiaré, prefiero morirme de calor y sudar en pleno agosto",60f6fdc3077881994937037c,"ODIO el frío y siempre lo odiaré, prefiero morirme de calor y sudar en pleno agosto - Instrucciones: https://docs.google.com/document/d/1PEObe4xLmJx7GhcnJib11cHMfHM5sQYbbkw0KXws0S8/edit?usp=sharing

 

[Field-1]",frozenset({'Diarios y vida diaria'}),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1456259936904564736
"ODIO el frío y siempre lo odiaré, prefiero morirme de calor y sudar en pleno agosto",5d5a7d896c04b2001a1edff8,"ODIO el frío y siempre lo odiaré, prefiero morirme de calor y sudar en pleno agosto - Instrucciones: https://docs.google.com/document/d/1PEObe4xLmJx7GhcnJib11cHMfHM5sQYbbkw0KXws0S8/edit?usp=sharing

 

[Field-1]",frozenset({'Diarios y vida diaria'}),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1456259936904564736
"ODIO el frío y siempre lo odiaré, prefiero morirme de calor y sudar en pleno agosto",6038e740208b7529cd1893d7,"ODIO el frío y siempre lo odiaré, prefiero morirme de calor y sudar en pleno agosto - Instrucciones: https://docs.google.com/document/d/1PEObe4xLmJx7GhcnJib11cHMfHM5sQYbbkw0KXws0S8/edit?usp=sharing

 

[Field-1]",frozenset({'Diarios y vida diaria'}),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1456259936904564736
"ODIO el frío y siempre lo odiaré, prefiero morirme de calor y sudar en pleno agosto",60af88a18ec7e63ce70606a7,"ODIO el frío y siempre lo odiaré, prefiero morirme de calor y sudar en pleno agosto - Instrucciones: https://docs.google.com/document/d/1PEObe4xLmJx7GhcnJib11cHMfHM5sQYbbkw0KXws0S8/edit?usp=sharing

 

[Field-1]",frozenset({'Diarios y vida diaria'}),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1456259936904564736
"ODIO el frío y siempre lo odiaré, prefiero morirme de calor y sudar en pleno agosto",584e7a66e42c2a00013099ac,"ODIO el frío y siempre lo odiaré, prefiero morirme de calor y sudar en pleno agosto - Instrucciones: https://docs.google.com/document/d/1PEObe4xLmJx7GhcnJib11cHMfHM5sQYbbkw0KXws0S8/edit?usp=sharing

 

[Field-1]",frozenset({'Diarios y vida diaria'}),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1456259936904564736
"OJALÁ QUE A NUESTRO PRESIDENTE BORIC , NO LO TRAICIONEN COMO A LA PRESIDENTA BACHELET. TENEMOS QUE CUIDARLO ENTRE TODOS.",5e822b16f4c3fb9446c4ac8e,"OJALÁ QUE A NUESTRO PRESIDENTE BORIC , NO LO TRAICIONEN COMO A LA PRESIDENTA BACHELET. TENEMOS QUE CUIDARLO ENTRE TODOS. - Instrucciones: https://docs.google.com/document/d/1PEObe4xLmJx7GhcnJib11cHMfHM5sQYbbkw0KXws0S8/edit?usp=sharing

 

[Field-1]",frozenset({'Noticias e interés social'}),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1479845345379045376
"OJALÁ QUE A NUESTRO PRESIDENTE BORIC , NO LO TRAICIONEN COMO A LA PRESIDENTA BACHELET. TENEMOS QUE CUIDARLO ENTRE TODOS.",5f49d522d8bdca55b61c293c,"OJALÁ QUE A NUESTRO PRESIDENTE BORIC , NO LO TRAICIONEN COMO A LA PRESIDENTA BACHELET. TENEMOS QUE CUIDARLO ENTRE TODOS. - Instrucciones: https://docs.google.com/document/d/1PEObe4xLmJx7GhcnJib11cHMfHM5sQYbbkw0KXws0S8/edit?usp=sharing

 

[Field-1]",frozenset({'Noticias e interés social'}),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1479845345379045376
"OJALÁ QUE A NUESTRO PRESIDENTE BORIC , NO LO TRAICIONEN COMO A LA PRESIDENTA BACHELET. TENEMOS QUE CUIDARLO ENTRE TODOS.",60ad736890746ce25d7757b2,"OJALÁ QUE A NUESTRO PRESIDENTE BORIC , NO LO TRAICIONEN COMO A LA PRESIDENTA BACHELET. TENEMOS QUE CUIDARLO ENTRE TODOS. - Instrucciones: https://docs.google.com/document/d/1PEObe4xLmJx7GhcnJib11cHMfHM5sQYbbkw0KXws0S8/edit?usp=sharing

 

[Field-1]","frozenset({'Noticias e interés social', 'Relaciones'})",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1479845345379045376
"OJALÁ QUE A NUESTRO PRESIDENTE BORIC , NO LO TRAICIONEN COMO A LA PRESIDENTA BACHELET. TENEMOS QUE CUIDARLO ENTRE TODOS.",6047238e77116b1a263b6dfd,"OJALÁ QUE A NUESTRO PRESIDENTE BORIC , NO LO TRAICIONEN COMO A LA PRESIDENTA BACHELET. TENEMOS QUE CUIDARLO ENTRE TODOS. - Instrucciones: https://docs.google.com/document/d/1PEObe4xLmJx7GhcnJib11cHMfHM5sQYbbkw0KXws0S8/edit?usp=sharing

 

[Field-1]",frozenset({'Diarios y vida diaria'}),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1479845345379045376
"OJALÁ QUE A NUESTRO PRESIDENTE BORIC , NO LO TRAICIONEN COMO A LA PRESIDENTA BACHELET. TENEMOS QUE CUIDARLO ENTRE TODOS.",5fd77c4c90c6f7094ff03bb6,"OJALÁ QUE A NUESTRO PRESIDENTE BORIC , NO LO TRAICIONEN COMO A LA PRESIDENTA BACHELET. TENEMOS QUE CUIDARLO ENTRE TODOS. - Instrucciones: https://docs.google.com/document/d/1PEObe4xLmJx7GhcnJib11cHMfHM5sQYbbkw0KXws0S8/edit?usp=sharing

 

[Field-1]",frozenset({'Noticias e interés social'}),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1479845345379045376
"Ocupamos todas las cuentas, con todos los correos, les pedimos a nuestros contactos y ni siquiera aumentó el porcentaje, sinceramente no creo que haya sido nuestra culpa, hasta hay quienes pidieron en omegle, no entiendo que ganan haciendo eso, parece sabotaje",603a7b51f276124a6334ca50,"Ocupamos todas las cuentas, con todos los correos, les pedimos a nuestros contactos y ni siquiera aumentó el porcentaje, sinceramente no creo que haya sido nuestra culpa, hasta hay quienes pidieron en omegle, no entiendo que ganan haciendo eso, parece sabotaje - Instrucciones: https://docs.google.com/document/d/1PEObe4xLmJx7GhcnJib11cHMfHM5sQYbbkw0KXws0S8/edit?usp=sharing

 

[Field-1]",frozenset({'Noticias e interés social'}),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1434516664310190080
"Ocupamos todas las cuentas, con todos los correos, les pedimos a nuestros contactos y ni siquiera aumentó el porcentaje, sinceramente no creo que haya sido nuestra culpa, hasta hay quienes pidieron en omegle, no entiendo que ganan haciendo eso, parece sabotaje",60957b300f08087b0af0031c,"Ocupamos todas las cuentas, con todos los correos, les pedimos a nuestros contactos y ni siquiera aumentó el porcentaje, sinceramente no creo que haya sido nuestra culpa, hasta hay quienes pidieron en omegle, no entiendo que ganan haciendo eso, parece sabotaje - Instrucciones: https://docs.google.com/document/d/1PEObe4xLmJx7GhcnJib11cHMfHM5sQYbbkw0KXws0S8/edit?usp=sharing

 

[Field-1]",frozenset({'Ciencia y Tecnología'}),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1434516664310190080
"Ocupamos todas las cuentas, con todos los correos, les pedimos a nuestros contactos y ni siquiera aumentó el porcentaje, sinceramente no creo que haya sido nuestra culpa, hasta hay quienes pidieron en omegle, no entiendo que ganan haciendo eso, parece sabotaje",5f6481e71e733c21b974c52e,"Ocupamos todas las cuentas, con todos los correos, les pedimos a nuestros contactos y ni siquiera aumentó el porcentaje, sinceramente no creo que haya sido nuestra culpa, hasta hay quienes pidieron en omegle, no entiendo que ganan haciendo eso, parece sabotaje - Instrucciones: https://docs.google.com/document/d/1PEObe4xLmJx7GhcnJib11cHMfHM5sQYbbkw0KXws0S8/edit?usp=sharing

 

[Field-1]",frozenset({'Noticias e interés social'}),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1434516664310190080
"Ocupamos todas las cuentas, con todos los correos, les pedimos a nuestros contactos y ni siquiera aumentó el porcentaje, sinceramente no creo que haya sido nuestra culpa, hasta hay quienes pidieron en omegle, no entiendo que ganan haciendo eso, parece sabotaje",5ea944c287b415000ce42862,"Ocupamos todas las cuentas, con todos los correos, les pedimos a nuestros contactos y ni siquiera aumentó el porcentaje, sinceramente no creo que haya sido nuestra culpa, hasta hay quienes pidieron en omegle, no entiendo que ganan haciendo eso, parece sabotaje - Instrucciones: https://docs.google.com/document/d/1PEObe4xLmJx7GhcnJib11cHMfHM5sQYbbkw0KXws0S8/edit?usp=sharing

 

[Field-1]",frozenset({'Negocios y emprendedores'}),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1434516664310190080
"Ocupamos todas las cuentas, con todos los correos, les pedimos a nuestros contactos y ni siquiera aumentó el porcentaje, sinceramente no creo que haya sido nuestra culpa, hasta hay quienes pidieron en omegle, no entiendo que ganan haciendo eso, parece sabotaje",5da8912f5a994b001650f01f,"Ocupamos todas las cuentas, con todos los correos, les pedimos a nuestros contactos y ni siquiera aumentó el porcentaje, sinceramente no creo que haya sido nuestra culpa, hasta hay quienes pidieron en omegle, no entiendo que ganan haciendo eso, parece sabotaje - Instrucciones: https://docs.google.com/document/d/1PEObe4xLmJx7GhcnJib11cHMfHM5sQYbbkw0KXws0S8/edit?usp=sharing

 

[Field-1]","frozenset({'Celebridades y cultura pop', 'Ciencia y Tecnología'})",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1434516664310190080
Oficialmente soy la amiga solterona del grupo 🤣,5f579bc779a86f260b107431,"Oficialmente soy la amiga solterona del grupo 🤣 - Instrucciones: https://docs.google.com/document/d/1PEObe4xLmJx7GhcnJib11cHMfHM5sQYbbkw0KXws0S8/edit?usp=sharing

 

[Field-1]","frozenset({'Diarios y vida diaria', 'Relaciones'})",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1469909875371167744
Oficialmente soy la amiga solterona del grupo 🤣,5c7eb70d73dbca00011650b4,"Oficialmente soy la amiga solterona del grupo 🤣 - Instrucciones: https://docs.google.com/document/d/1PEObe4xLmJx7GhcnJib11cHMfHM5sQYbbkw0KXws0S8/edit?usp=sharing

 

[Field-1]","frozenset({'Diarios y vida diaria', 'Relaciones'})",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1469909875371167744
Oficialmente soy la amiga solterona del grupo 🤣,5bef1e56c19fcd0001cdf4c7,"Oficialmente soy la amiga solterona del grupo 🤣 - Instrucciones: https://docs.google.com/document/d/1PEObe4xLmJx7GhcnJib11cHMfHM5sQYbbkw0KXws0S8/edit?usp=sharing

 

[Field-1]",frozenset({'Relaciones'}),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1469909875371167744
Oficialmente soy la amiga solterona del grupo 🤣,5f8f6afd0b55a11df912a5c9,"Oficialmente soy la amiga solterona del grupo 🤣 - Instrucciones: https://docs.google.com/document/d/1PEObe4xLmJx7GhcnJib11cHMfHM5sQYbbkw0KXws0S8/edit?usp=sharing

 

[Field-1]","frozenset({'Diarios y vida diaria', 'Relaciones'})",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1469909875371167744
Oficialmente soy la amiga solterona del grupo 🤣,6167f652bd6573a069ea2ef9,"Oficialmente soy la amiga solterona del grupo 🤣 - Instrucciones: https://docs.google.com/document/d/1PEObe4xLmJx7GhcnJib11cHMfHM5sQYbbkw0KXws0S8/edit?usp=sharing

 

[Field-1]",frozenset({'Relaciones'}),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1469909875371167744
Oficialmente soy la amiga solterona del grupo 🤣,5fc86c1b2df6ff1ff7a51ea5,"Oficialmente soy la amiga solterona del grupo 🤣 - Instrucciones: https://docs.google.com/document/d/1PEObe4xLmJx7GhcnJib11cHMfHM5sQYbbkw0KXws0S8/edit?usp=sharing

 

[Field-1]","frozenset({'Diarios y vida diaria', 'Juventud y Vida Estudiantil'})",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1469909875371167744
"Oiga, @lopezobrador_ ahora que ya completamos el abasto de medicamentos, me podría decir dónde encuentro Ibuprofeno, Omeprazol, Afrin, Felodipino, etc ? Ya fui a muchas farmacias pero es como buscar un presidente en México, simplemente no hay",5f49d522d8bdca55b61c293c,"Oiga, @lopezobrador_ ahora que ya completamos el abasto de medicamentos, me podría decir dónde encuentro Ibuprofeno, Omeprazol, Afrin, Felodipino, etc ? Ya fui a muchas farmacias pero es como buscar un presidente en México, simplemente no hay - Instrucciones: https://docs.google.com/document/d/1PEObe4xLmJx7GhcnJib11cHMfHM5sQYbbkw0KXws0S8/edit?usp=sharing

 

[Field-1]","frozenset({'Diarios y vida diaria', 'Noticias e interés social'})",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1537434568524894208
"Oiga, @lopezobrador_ ahora que ya completamos el abasto de medicamentos, me podría decir dónde encuentro Ibuprofeno, Omeprazol, Afrin, Felodipino, etc ? Ya fui a muchas farmacias pero es como buscar un presidente en México, simplemente no hay",615f597d52561a57d39d6d4c,"Oiga, @lopezobrador_ ahora que ya completamos el abasto de medicamentos, me podría decir dónde encuentro Ibuprofeno, Omeprazol, Afrin, Felodipino, etc ? Ya fui a muchas farmacias pero es como buscar un presidente en México, simplemente no hay - Instrucciones: https://docs.google.com/document/d/1PEObe4xLmJx7GhcnJib11cHMfHM5sQYbbkw0KXws0S8/edit?usp=sharing

 

[Field-1]",frozenset({'Noticias e interés social'}),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1537434568524894208
"Oiga, @lopezobrador_ ahora que ya completamos el abasto de medicamentos, me podría decir dónde encuentro Ibuprofeno, Omeprazol, Afrin, Felodipino, etc ? Ya fui a muchas farmacias pero es como buscar un presidente en México, simplemente no hay",60ec1336008d52a998c6c45c,"Oiga, @lopezobrador_ ahora que ya completamos el abasto de medicamentos, me podría decir dónde encuentro Ibuprofeno, Omeprazol, Afrin, Felodipino, etc ? Ya fui a muchas farmacias pero es como buscar un presidente en México, simplemente no hay - Instrucciones: https://docs.google.com/document/d/1PEObe4xLmJx7GhcnJib11cHMfHM5sQYbbkw0KXws0S8/edit?usp=sharing

 

[Field-1]","frozenset({'Noticias e interés social', 'Estado físico y salud'})",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1537434568524894208
"Oiga, @lopezobrador_ ahora que ya completamos el abasto de medicamentos, me podría decir dónde encuentro Ibuprofeno, Omeprazol, Afrin, Felodipino, etc ? Ya fui a muchas farmacias pero es como buscar un presidente en México, simplemente no hay",5edc8e2eaa0f2295a0fcef85,"Oiga, @lopezobrador_ ahora que ya completamos el abasto de medicamentos, me podría decir dónde encuentro Ibuprofeno, Omeprazol, Afrin, Felodipino, etc ? Ya fui a muchas farmacias pero es como buscar un presidente en México, simplemente no hay - Instrucciones: https://docs.google.com/document/d/1PEObe4xLmJx7GhcnJib11cHMfHM5sQYbbkw0KXws0S8/edit?usp=sharing

 

[Field-1]",frozenset({'Estado físico y salud'}),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1537434568524894208
"Oiga, @lopezobrador_ ahora que ya completamos el abasto de medicamentos, me podría decir dónde encuentro Ibuprofeno, Omeprazol, Afrin, Felodipino, etc ? Ya fui a muchas farmacias pero es como buscar un presidente en México, simplemente no hay",5e822b16f4c3fb9446c4ac8e,"Oiga, @lopezobrador_ ahora que ya completamos el abasto de medicamentos, me podría decir dónde encuentro Ibuprofeno, Omeprazol, Afrin, Felodipino, etc ? Ya fui a muchas farmacias pero es como buscar un presidente en México, simplemente no hay - Instrucciones: https://docs.google.com/document/d/1PEObe4xLmJx7GhcnJib11cHMfHM5sQYbbkw0KXws0S8/edit?usp=sharing

 

[Field-1]","frozenset({'Diarios y vida diaria', 'Noticias e interés social', 'Estado físico y salud'})",0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1537434568524894208
Ojalá mi hij@ no tenga que venir al mundo en medio de una tercera guerra mundial 🙏💔,5d366eba9749cc00185c21fb,"Ojalá mi hij@ no tenga que venir al mundo en medio de una tercera guerra mundial 🙏💔 - Instrucciones: https://docs.google.com/document/d/1PEObe4xLmJx7GhcnJib11cHMfHM5sQYbbkw0KXws0S8/edit?usp=sharing

 

[Field-1]","frozenset({'Diarios y vida diaria', 'Noticias e interés social'})",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1497119161641803776
Ojalá mi hij@ no tenga que venir al mundo en medio de una tercera guerra mundial 🙏💔,5e0b1a07de8da635317f521f,"Ojalá mi hij@ no tenga que venir al mundo en medio de una tercera guerra mundial 🙏💔 - Instrucciones: https://docs.google.com/document/d/1PEObe4xLmJx7GhcnJib11cHMfHM5sQYbbkw0KXws0S8/edit?usp=sharing

 

[Field-1]",frozenset({'Diarios y vida diaria'}),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1497119161641803776
Ojalá mi hij@ no tenga que venir al mundo en medio de una tercera guerra mundial 🙏💔,5cd0b82bae977b00015d30eb,"Ojalá mi hij@ no tenga que venir al mundo en medio de una tercera guerra mundial 🙏💔 - Instrucciones: https://docs.google.com/document/d/1PEObe4xLmJx7GhcnJib11cHMfHM5sQYbbkw0KXws0S8/edit?usp=sharing

 

[Field-1]",frozenset({'Diarios y vida diaria'}),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1497119161641803776
Ojalá mi hij@ no tenga que venir al mundo en medio de una tercera guerra mundial 🙏💔,607728dc0b4f8590b94ae57c,"Ojalá mi hij@ no tenga que venir al mundo en medio de una tercera guerra mundial 🙏💔 - Instrucciones: https://docs.google.com/document/d/1PEObe4xLmJx7GhcnJib11cHMfHM5sQYbbkw0KXws0S8/edit?usp=sharing

 

[Field-1]",frozenset({'Diarios y vida diaria'}),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1497119161641803776
Ojalá mi hij@ no tenga que venir al mundo en medio de una tercera guerra mundial 🙏💔,5fc86c1b2df6ff1ff7a51ea5,"Ojalá mi hij@ no tenga que venir al mundo en medio de una tercera guerra mundial 🙏💔 - Instrucciones: https://docs.google.com/document/d/1PEObe4xLmJx7GhcnJib11cHMfHM5sQYbbkw0KXws0S8/edit?usp=sharing

 

[Field-1]","frozenset({'Diarios y vida diaria', 'Noticias e interés social'})",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1497119161641803776
"Ojalá nos toque Flamengo, así nos eliminamos en la playa... Tristes pero en la playa...",5e0b1a07de8da635317f521f,"Ojalá nos toque Flamengo, así nos eliminamos en la playa... Tristes pero en la playa... - Instrucciones: https://docs.google.com/document/d/1PEObe4xLmJx7GhcnJib11cHMfHM5sQYbbkw0KXws0S8/edit?usp=sharing

 

[Field-1]",frozenset({'Viajes y aventuras'}),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1530156612022935552
"Ojalá nos toque Flamengo, así nos eliminamos en la playa... Tristes pero en la playa...",607728dc0b4f8590b94ae57c,"Ojalá nos toque Flamengo, así nos eliminamos en la playa... Tristes pero en la playa... - Instrucciones: https://docs.google.com/document/d/1PEObe4xLmJx7GhcnJib11cHMfHM5sQYbbkw0KXws0S8/edit?usp=sharing

 

[Field-1]",frozenset({'Diarios y vida diaria'}),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1530156612022935552
"Ojalá nos toque Flamengo, así nos eliminamos en la playa... Tristes pero en la playa...",5c465ffdf608210001a4d536,"Ojalá nos toque Flamengo, así nos eliminamos en la playa... Tristes pero en la playa... - Instrucciones: https://docs.google.com/document/d/1PEObe4xLmJx7GhcnJib11cHMfHM5sQYbbkw0KXws0S8/edit?usp=sharing

 

[Field-1]",frozenset({'Deportes'}),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1530156612022935552
"Ojalá nos toque Flamengo, así nos eliminamos en la playa... Tristes pero en la playa...",6478b1b0d4fbeefe66aa57a1,"Ojalá nos toque Flamengo, así nos eliminamos en la playa... Tristes pero en la playa... - Instrucciones: https://docs.google.com/document/d/1PEObe4xLmJx7GhcnJib11cHMfHM5sQYbbkw0KXws0S8/edit?usp=sharing

 

[Field-1]",frozenset({'Deportes'}),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1530156612022935552
"Ojalá nos toque Flamengo, así nos eliminamos en la playa... Tristes pero en la playa...",5d366eba9749cc00185c21fb,"Ojalá nos toque Flamengo, así nos eliminamos en la playa... Tristes pero en la playa... - Instrucciones: https://docs.google.com/document/d/1PEObe4xLmJx7GhcnJib11cHMfHM5sQYbbkw0KXws0S8/edit?usp=sharing

 

[Field-1]","frozenset({'Viajes y aventuras', 'Diarios y vida diaria'})",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1530156612022935552
"Ojalá nos toque Flamengo, así nos eliminamos en la playa... Tristes pero en la playa...",578a389e07724c000114c02c,"Ojalá nos toque Flamengo, así nos eliminamos en la playa... Tristes pero en la playa... - Instrucciones: https://docs.google.com/document/d/1PEObe4xLmJx7GhcnJib11cHMfHM5sQYbbkw0KXws0S8/edit?usp=sharing

 

[Field-1]",frozenset({'Otros pasatiempos'}),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1530156612022935552
Ojalá pudiéramos disfrutar de la vida juntos,5e822b16f4c3fb9446c4ac8e,"Ojalá pudiéramos disfrutar de la vida juntos - Instrucciones: https://docs.google.com/document/d/1PEObe4xLmJx7GhcnJib11cHMfHM5sQYbbkw0KXws0S8/edit?usp=sharing

 

[Field-1]","frozenset({'Diarios y vida diaria', 'Relaciones'})",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1457407498160427008
Ojalá pudiéramos disfrutar de la vida juntos,64e37743ce4468c40ede30b0,"Ojalá pudiéramos disfrutar de la vida juntos - Instrucciones: https://docs.google.com/document/d/1PEObe4xLmJx7GhcnJib11cHMfHM5sQYbbkw0KXws0S8/edit?usp=sharing

 

[Field-1]",frozenset({'Relaciones'}),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1457407498160427008
Ojalá pudiéramos disfrutar de la vida juntos,64e369beb2e16553eb33edb1,"Ojalá pudiéramos disfrutar de la vida juntos - Instrucciones: https://docs.google.com/document/d/1PEObe4xLmJx7GhcnJib11cHMfHM5sQYbbkw0KXws0S8/edit?usp=sharing

 

[Field-1]","frozenset({'Diarios y vida diaria', 'Relaciones'})",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1457407498160427008
