text,coder,tweet,topics,Arts & Culture,Business & Entrepreneurs,Celebrity & Pop Culture,Diaries & Daily Life,Family,Fashion & Style,"Film, TV & Video",Fitness & Health,Food & Dining,Learning & Educational,News & Social Concern,Relationships,Science & Technology,Youth & Student Life,Music,Gaming,Sports,Travel & Adventure,Other Hobbies,id
"Δηλαδή αν ο Τσίπρας με την Μπαζιάνα έπαιρναν εικονικό διαζύγιο, θα τον ψηφίζατε;
Αν η Μπαζιάνα είχε Οφσόρ αδήλωτες;
Ο Τσίπρας απλήρωτα δάνεια;
Θα τους ψηφίζατε;",5f4fd62570b0df0f71a35d98,"Δηλαδή αν ο Τσίπρας με την Μπαζιάνα έπαιρναν εικονικό διαζύγιο, θα τον ψηφίζατε;
Αν η Μπαζιάνα είχε Οφσόρ αδήλωτες;
Ο Τσίπρας απλήρωτα δάνεια;
Θα τους ψηφίζατε; - Οδηγίες: https://docs.google.com/document/d/1IN2A1wU4p9RRa_UXM98w6-q3Pknwp-x91jt88EG7Aqw/edit?usp=sharing

 

[Field-1]",frozenset({'Ειδήσεις & Κοινωνία'}),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1449736756501286912
"Δηλαδή αν ο Τσίπρας με την Μπαζιάνα έπαιρναν εικονικό διαζύγιο, θα τον ψηφίζατε;
Αν η Μπαζιάνα είχε Οφσόρ αδήλωτες;
Ο Τσίπρας απλήρωτα δάνεια;
Θα τους ψηφίζατε;",5be98f75047ec80001392817,"Δηλαδή αν ο Τσίπρας με την Μπαζιάνα έπαιρναν εικονικό διαζύγιο, θα τον ψηφίζατε;
Αν η Μπαζιάνα είχε Οφσόρ αδήλωτες;
Ο Τσίπρας απλήρωτα δάνεια;
Θα τους ψηφίζατε; - Οδηγίες: https://docs.google.com/document/d/1IN2A1wU4p9RRa_UXM98w6-q3Pknwp-x91jt88EG7Aqw/edit?usp=sharing

 

[Field-1]","frozenset({'Ημερολόγια & Καθημερινή ζωή', 'Άλλα χόμπι'})",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1449736756501286912
"Δηλαδή αν ο Τσίπρας με την Μπαζιάνα έπαιρναν εικονικό διαζύγιο, θα τον ψηφίζατε;
Αν η Μπαζιάνα είχε Οφσόρ αδήλωτες;
Ο Τσίπρας απλήρωτα δάνεια;
Θα τους ψηφίζατε;",5cce493d2f210d0018c346f5,"Δηλαδή αν ο Τσίπρας με την Μπαζιάνα έπαιρναν εικονικό διαζύγιο, θα τον ψηφίζατε;
Αν η Μπαζιάνα είχε Οφσόρ αδήλωτες;
Ο Τσίπρας απλήρωτα δάνεια;
Θα τους ψηφίζατε; - Οδηγίες: https://docs.google.com/document/d/1IN2A1wU4p9RRa_UXM98w6-q3Pknwp-x91jt88EG7Aqw/edit?usp=sharing

 

[Field-1]",frozenset({'Ειδήσεις & Κοινωνία'}),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1449736756501286912
"Δηλαδή για να καταλάβω. Έχουν δημοσιευτεί ονόματα και καταστάσεις.  Έιναι πλέον γνωστό ότι άνθρωποι της κυβέρνησης έχουν φερθεί σα μαφιόζοι. Και δεν κουνιέται φύλλο? Και τρενταρουν οι γαλλικές εκλογές? Είστε σοβαροί?
#ΝΔ_ΣΥΜΜΟΡΙΑ #ΝΔ_ΞΕΦΤΙΛΕΣ #ΝΔ_απατεωνες",5ec48aac33b93f000ab96b7f,"Δηλαδή για να καταλάβω. Έχουν δημοσιευτεί ονόματα και καταστάσεις.  Έιναι πλέον γνωστό ότι άνθρωποι της κυβέρνησης έχουν φερθεί σα μαφιόζοι. Και δεν κουνιέται φύλλο? Και τρενταρουν οι γαλλικές εκλογές? Είστε σοβαροί?
#ΝΔ_ΣΥΜΜΟΡΙΑ #ΝΔ_ΞΕΦΤΙΛΕΣ #ΝΔ_απατεωνες - Οδηγίες: https://docs.google.com/document/d/1IN2A1wU4p9RRa_UXM98w6-q3Pknwp-x91jt88EG7Aqw/edit?usp=sharing

 

[Field-1]","frozenset({'Ειδήσεις & Κοινωνία', 'Νεανική & Φοιτητική ζωή', 'Άλλα χόμπι'})",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1513396187197546496
"Δηλαδή για να καταλάβω. Έχουν δημοσιευτεί ονόματα και καταστάσεις.  Έιναι πλέον γνωστό ότι άνθρωποι της κυβέρνησης έχουν φερθεί σα μαφιόζοι. Και δεν κουνιέται φύλλο? Και τρενταρουν οι γαλλικές εκλογές? Είστε σοβαροί?
#ΝΔ_ΣΥΜΜΟΡΙΑ #ΝΔ_ΞΕΦΤΙΛΕΣ #ΝΔ_απατεωνες",5ae0b456dc323f0001635e0b,"Δηλαδή για να καταλάβω. Έχουν δημοσιευτεί ονόματα και καταστάσεις.  Έιναι πλέον γνωστό ότι άνθρωποι της κυβέρνησης έχουν φερθεί σα μαφιόζοι. Και δεν κουνιέται φύλλο? Και τρενταρουν οι γαλλικές εκλογές? Είστε σοβαροί?
#ΝΔ_ΣΥΜΜΟΡΙΑ #ΝΔ_ΞΕΦΤΙΛΕΣ #ΝΔ_απατεωνες - Οδηγίες: https://docs.google.com/document/d/1IN2A1wU4p9RRa_UXM98w6-q3Pknwp-x91jt88EG7Aqw/edit?usp=sharing

 

[Field-1]",frozenset({'Ειδήσεις & Κοινωνία'}),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1513396187197546496
"Δηλαδή για να καταλάβω. Έχουν δημοσιευτεί ονόματα και καταστάσεις.  Έιναι πλέον γνωστό ότι άνθρωποι της κυβέρνησης έχουν φερθεί σα μαφιόζοι. Και δεν κουνιέται φύλλο? Και τρενταρουν οι γαλλικές εκλογές? Είστε σοβαροί?
#ΝΔ_ΣΥΜΜΟΡΙΑ #ΝΔ_ΞΕΦΤΙΛΕΣ #ΝΔ_απατεωνες",5c03d56b5c059400011552ed,"Δηλαδή για να καταλάβω. Έχουν δημοσιευτεί ονόματα και καταστάσεις.  Έιναι πλέον γνωστό ότι άνθρωποι της κυβέρνησης έχουν φερθεί σα μαφιόζοι. Και δεν κουνιέται φύλλο? Και τρενταρουν οι γαλλικές εκλογές? Είστε σοβαροί?
#ΝΔ_ΣΥΜΜΟΡΙΑ #ΝΔ_ΞΕΦΤΙΛΕΣ #ΝΔ_απατεωνες - Οδηγίες: https://docs.google.com/document/d/1IN2A1wU4p9RRa_UXM98w6-q3Pknwp-x91jt88EG7Aqw/edit?usp=sharing

 

[Field-1]",frozenset({'Ειδήσεις & Κοινωνία'}),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1513396187197546496
"Δηλαδή για να καταλάβω. Έχουν δημοσιευτεί ονόματα και καταστάσεις.  Έιναι πλέον γνωστό ότι άνθρωποι της κυβέρνησης έχουν φερθεί σα μαφιόζοι. Και δεν κουνιέται φύλλο? Και τρενταρουν οι γαλλικές εκλογές? Είστε σοβαροί?
#ΝΔ_ΣΥΜΜΟΡΙΑ #ΝΔ_ΞΕΦΤΙΛΕΣ #ΝΔ_απατεωνες",5d8c9182bc22d700191aef2b,"Δηλαδή για να καταλάβω. Έχουν δημοσιευτεί ονόματα και καταστάσεις.  Έιναι πλέον γνωστό ότι άνθρωποι της κυβέρνησης έχουν φερθεί σα μαφιόζοι. Και δεν κουνιέται φύλλο? Και τρενταρουν οι γαλλικές εκλογές? Είστε σοβαροί?
#ΝΔ_ΣΥΜΜΟΡΙΑ #ΝΔ_ΞΕΦΤΙΛΕΣ #ΝΔ_απατεωνες - Οδηγίες: https://docs.google.com/document/d/1IN2A1wU4p9RRa_UXM98w6-q3Pknwp-x91jt88EG7Aqw/edit?usp=sharing

 

[Field-1]",frozenset({'Ειδήσεις & Κοινωνία'}),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1513396187197546496
"Δηλαδή για να καταλάβω. Έχουν δημοσιευτεί ονόματα και καταστάσεις.  Έιναι πλέον γνωστό ότι άνθρωποι της κυβέρνησης έχουν φερθεί σα μαφιόζοι. Και δεν κουνιέται φύλλο? Και τρενταρουν οι γαλλικές εκλογές? Είστε σοβαροί?
#ΝΔ_ΣΥΜΜΟΡΙΑ #ΝΔ_ΞΕΦΤΙΛΕΣ #ΝΔ_απατεωνες",5cf9179b8c98dc0001d5a431,"Δηλαδή για να καταλάβω. Έχουν δημοσιευτεί ονόματα και καταστάσεις.  Έιναι πλέον γνωστό ότι άνθρωποι της κυβέρνησης έχουν φερθεί σα μαφιόζοι. Και δεν κουνιέται φύλλο? Και τρενταρουν οι γαλλικές εκλογές? Είστε σοβαροί?
#ΝΔ_ΣΥΜΜΟΡΙΑ #ΝΔ_ΞΕΦΤΙΛΕΣ #ΝΔ_απατεωνες - Οδηγίες: https://docs.google.com/document/d/1IN2A1wU4p9RRa_UXM98w6-q3Pknwp-x91jt88EG7Aqw/edit?usp=sharing

 

[Field-1]",frozenset({'Ειδήσεις & Κοινωνία'}),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1513396187197546496
"Δηλαδή εμείς τώρα πέσαμε από τα σύννεφα που επέτρεψε η #νδ_ναζι_το_ιδιο_μαγαζι να μιλήσουν αυτοί οι ναζιστες Ουκρανοί στην Ελληνική Βουλή, όταν βγάζουν υπουργούς Βοριδη, Πλευρη, Σπυραδωνη κ βέβαια την Χ.Α. βουλευτές?🤮🤮🤮
I don't think so....😪",5c976a80bfb5690001eeeb84,"Δηλαδή εμείς τώρα πέσαμε από τα σύννεφα που επέτρεψε η #νδ_ναζι_το_ιδιο_μαγαζι να μιλήσουν αυτοί οι ναζιστες Ουκρανοί στην Ελληνική Βουλή, όταν βγάζουν υπουργούς Βοριδη, Πλευρη, Σπυραδωνη κ βέβαια την Χ.Α. βουλευτές?🤮🤮🤮
I don't think so....😪 - Οδηγίες: https://docs.google.com/document/d/1IN2A1wU4p9RRa_UXM98w6-q3Pknwp-x91jt88EG7Aqw/edit?usp=sharing

 

[Field-1]",frozenset({'Ειδήσεις & Κοινωνία'}),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1512188363201294336
"Δηλαδή εμείς τώρα πέσαμε από τα σύννεφα που επέτρεψε η #νδ_ναζι_το_ιδιο_μαγαζι να μιλήσουν αυτοί οι ναζιστες Ουκρανοί στην Ελληνική Βουλή, όταν βγάζουν υπουργούς Βοριδη, Πλευρη, Σπυραδωνη κ βέβαια την Χ.Α. βουλευτές?🤮🤮🤮
I don't think so....😪",6036e0cfe413e512bdefeada,"Δηλαδή εμείς τώρα πέσαμε από τα σύννεφα που επέτρεψε η #νδ_ναζι_το_ιδιο_μαγαζι να μιλήσουν αυτοί οι ναζιστες Ουκρανοί στην Ελληνική Βουλή, όταν βγάζουν υπουργούς Βοριδη, Πλευρη, Σπυραδωνη κ βέβαια την Χ.Α. βουλευτές?🤮🤮🤮
I don't think so....😪 - Οδηγίες: https://docs.google.com/document/d/1IN2A1wU4p9RRa_UXM98w6-q3Pknwp-x91jt88EG7Aqw/edit?usp=sharing

 

[Field-1]",frozenset({'Ειδήσεις & Κοινωνία'}),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1512188363201294336
"Δηλαδή εμείς τώρα πέσαμε από τα σύννεφα που επέτρεψε η #νδ_ναζι_το_ιδιο_μαγαζι να μιλήσουν αυτοί οι ναζιστες Ουκρανοί στην Ελληνική Βουλή, όταν βγάζουν υπουργούς Βοριδη, Πλευρη, Σπυραδωνη κ βέβαια την Χ.Α. βουλευτές?🤮🤮🤮
I don't think so....😪",5f8893a5e2f88a04b1833278,"Δηλαδή εμείς τώρα πέσαμε από τα σύννεφα που επέτρεψε η #νδ_ναζι_το_ιδιο_μαγαζι να μιλήσουν αυτοί οι ναζιστες Ουκρανοί στην Ελληνική Βουλή, όταν βγάζουν υπουργούς Βοριδη, Πλευρη, Σπυραδωνη κ βέβαια την Χ.Α. βουλευτές?🤮🤮🤮
I don't think so....😪 - Οδηγίες: https://docs.google.com/document/d/1IN2A1wU4p9RRa_UXM98w6-q3Pknwp-x91jt88EG7Aqw/edit?usp=sharing

 

[Field-1]","frozenset({'Ειδήσεις & Κοινωνία', 'Άλλα χόμπι'})",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1512188363201294336
"Δηλαδή εμείς τώρα πέσαμε από τα σύννεφα που επέτρεψε η #νδ_ναζι_το_ιδιο_μαγαζι να μιλήσουν αυτοί οι ναζιστες Ουκρανοί στην Ελληνική Βουλή, όταν βγάζουν υπουργούς Βοριδη, Πλευρη, Σπυραδωνη κ βέβαια την Χ.Α. βουλευτές?🤮🤮🤮
I don't think so....😪",5ddd2275946f7cc8b0efb547,"Δηλαδή εμείς τώρα πέσαμε από τα σύννεφα που επέτρεψε η #νδ_ναζι_το_ιδιο_μαγαζι να μιλήσουν αυτοί οι ναζιστες Ουκρανοί στην Ελληνική Βουλή, όταν βγάζουν υπουργούς Βοριδη, Πλευρη, Σπυραδωνη κ βέβαια την Χ.Α. βουλευτές?🤮🤮🤮
I don't think so....😪 - Οδηγίες: https://docs.google.com/document/d/1IN2A1wU4p9RRa_UXM98w6-q3Pknwp-x91jt88EG7Aqw/edit?usp=sharing

 

[Field-1]",frozenset({'Ειδήσεις & Κοινωνία'}),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1512188363201294336
"Δηλαδή εμείς τώρα πέσαμε από τα σύννεφα που επέτρεψε η #νδ_ναζι_το_ιδιο_μαγαζι να μιλήσουν αυτοί οι ναζιστες Ουκρανοί στην Ελληνική Βουλή, όταν βγάζουν υπουργούς Βοριδη, Πλευρη, Σπυραδωνη κ βέβαια την Χ.Α. βουλευτές?🤮🤮🤮
I don't think so....😪",60ba04d6eb13b201d2dfaa89,"Δηλαδή εμείς τώρα πέσαμε από τα σύννεφα που επέτρεψε η #νδ_ναζι_το_ιδιο_μαγαζι να μιλήσουν αυτοί οι ναζιστες Ουκρανοί στην Ελληνική Βουλή, όταν βγάζουν υπουργούς Βοριδη, Πλευρη, Σπυραδωνη κ βέβαια την Χ.Α. βουλευτές?🤮🤮🤮
I don't think so....😪 - Οδηγίες: https://docs.google.com/document/d/1IN2A1wU4p9RRa_UXM98w6-q3Pknwp-x91jt88EG7Aqw/edit?usp=sharing

 

[Field-1]",frozenset({'Ειδήσεις & Κοινωνία'}),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1512188363201294336
"Δηλαδή θέλετε να μου πείτε ότι σοκαριστηκατε με αυτά που είπε ο Δούκας, και δε σοκαριστηκατε ΤΌΤΕ, που όλα αυτά ήταν ΓΝΩΣΤΑ, με το σοφό ελληνικό λαό που τους ΞΑΝΑΨΗΦΙΣΕ;
Δε γαμιομαστε λέω εγώ...",6036e0cfe413e512bdefeada,"Δηλαδή θέλετε να μου πείτε ότι σοκαριστηκατε με αυτά που είπε ο Δούκας, και δε σοκαριστηκατε ΤΌΤΕ, που όλα αυτά ήταν ΓΝΩΣΤΑ, με το σοφό ελληνικό λαό που τους ΞΑΝΑΨΗΦΙΣΕ;
Δε γαμιομαστε λέω εγώ... - Οδηγίες: https://docs.google.com/document/d/1IN2A1wU4p9RRa_UXM98w6-q3Pknwp-x91jt88EG7Aqw/edit?usp=sharing

 

[Field-1]",frozenset({'Ειδήσεις & Κοινωνία'}),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1490747095837548544
"Δηλαδή θέλετε να μου πείτε ότι σοκαριστηκατε με αυτά που είπε ο Δούκας, και δε σοκαριστηκατε ΤΌΤΕ, που όλα αυτά ήταν ΓΝΩΣΤΑ, με το σοφό ελληνικό λαό που τους ΞΑΝΑΨΗΦΙΣΕ;
Δε γαμιομαστε λέω εγώ...",605cbe8b7f9a8ed7968fdbec,"Δηλαδή θέλετε να μου πείτε ότι σοκαριστηκατε με αυτά που είπε ο Δούκας, και δε σοκαριστηκατε ΤΌΤΕ, που όλα αυτά ήταν ΓΝΩΣΤΑ, με το σοφό ελληνικό λαό που τους ΞΑΝΑΨΗΦΙΣΕ;
Δε γαμιομαστε λέω εγώ... - Οδηγίες: https://docs.google.com/document/d/1IN2A1wU4p9RRa_UXM98w6-q3Pknwp-x91jt88EG7Aqw/edit?usp=sharing

 

[Field-1]",frozenset({'Ειδήσεις & Κοινωνία'}),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1490747095837548544
"Δηλαδή θέλετε να μου πείτε ότι σοκαριστηκατε με αυτά που είπε ο Δούκας, και δε σοκαριστηκατε ΤΌΤΕ, που όλα αυτά ήταν ΓΝΩΣΤΑ, με το σοφό ελληνικό λαό που τους ΞΑΝΑΨΗΦΙΣΕ;
Δε γαμιομαστε λέω εγώ...",64a04af937cdd2f3dea6879f,"Δηλαδή θέλετε να μου πείτε ότι σοκαριστηκατε με αυτά που είπε ο Δούκας, και δε σοκαριστηκατε ΤΌΤΕ, που όλα αυτά ήταν ΓΝΩΣΤΑ, με το σοφό ελληνικό λαό που τους ΞΑΝΑΨΗΦΙΣΕ;
Δε γαμιομαστε λέω εγώ... - Οδηγίες: https://docs.google.com/document/d/1IN2A1wU4p9RRa_UXM98w6-q3Pknwp-x91jt88EG7Aqw/edit?usp=sharing

 

[Field-1]","frozenset({'Ημερολόγια & Καθημερινή ζωή', 'Ειδήσεις & Κοινωνία', 'Διασημότητες & Ποπ κουλτούρα'})",0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1490747095837548544
"Δηλαδή θέλετε να μου πείτε ότι σοκαριστηκατε με αυτά που είπε ο Δούκας, και δε σοκαριστηκατε ΤΌΤΕ, που όλα αυτά ήταν ΓΝΩΣΤΑ, με το σοφό ελληνικό λαό που τους ΞΑΝΑΨΗΦΙΣΕ;
Δε γαμιομαστε λέω εγώ...",5d0ba121619661001a7f4fe6,"Δηλαδή θέλετε να μου πείτε ότι σοκαριστηκατε με αυτά που είπε ο Δούκας, και δε σοκαριστηκατε ΤΌΤΕ, που όλα αυτά ήταν ΓΝΩΣΤΑ, με το σοφό ελληνικό λαό που τους ΞΑΝΑΨΗΦΙΣΕ;
Δε γαμιομαστε λέω εγώ... - Οδηγίες: https://docs.google.com/document/d/1IN2A1wU4p9RRa_UXM98w6-q3Pknwp-x91jt88EG7Aqw/edit?usp=sharing

 

[Field-1]","frozenset({'Ημερολόγια & Καθημερινή ζωή', 'Ειδήσεις & Κοινωνία'})",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1490747095837548544
"Δηλαδή θέλετε να μου πείτε ότι σοκαριστηκατε με αυτά που είπε ο Δούκας, και δε σοκαριστηκατε ΤΌΤΕ, που όλα αυτά ήταν ΓΝΩΣΤΑ, με το σοφό ελληνικό λαό που τους ΞΑΝΑΨΗΦΙΣΕ;
Δε γαμιομαστε λέω εγώ...",63d14977a22dee1760f8770d,"Δηλαδή θέλετε να μου πείτε ότι σοκαριστηκατε με αυτά που είπε ο Δούκας, και δε σοκαριστηκατε ΤΌΤΕ, που όλα αυτά ήταν ΓΝΩΣΤΑ, με το σοφό ελληνικό λαό που τους ΞΑΝΑΨΗΦΙΣΕ;
Δε γαμιομαστε λέω εγώ... - Οδηγίες: https://docs.google.com/document/d/1IN2A1wU4p9RRa_UXM98w6-q3Pknwp-x91jt88EG7Aqw/edit?usp=sharing

 

[Field-1]",frozenset({'Ειδήσεις & Κοινωνία'}),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1490747095837548544
Δημοσιοποιούνται καταγγελίες για το φιλοθεάμον κοινό που δεν είναι ευδιάκριτο το θύμα από τον θύτη και συντηρούν τεχνητα ένα κλίμα. Ηθικόν δίδαγμα φύλαγε τα ρούχα σου.,5e750dcc865a9407031654cf,"Δημοσιοποιούνται καταγγελίες για το φιλοθεάμον κοινό που δεν είναι ευδιάκριτο το θύμα από τον θύτη και συντηρούν τεχνητα ένα κλίμα. Ηθικόν δίδαγμα φύλαγε τα ρούχα σου. - Οδηγίες: https://docs.google.com/document/d/1IN2A1wU4p9RRa_UXM98w6-q3Pknwp-x91jt88EG7Aqw/edit?usp=sharing

 

[Field-1]",frozenset({'Ειδήσεις & Κοινωνία'}),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1482593263022395392
Δημοσιοποιούνται καταγγελίες για το φιλοθεάμον κοινό που δεν είναι ευδιάκριτο το θύμα από τον θύτη και συντηρούν τεχνητα ένα κλίμα. Ηθικόν δίδαγμα φύλαγε τα ρούχα σου.,5a0faf7a120fb3000194961d,"Δημοσιοποιούνται καταγγελίες για το φιλοθεάμον κοινό που δεν είναι ευδιάκριτο το θύμα από τον θύτη και συντηρούν τεχνητα ένα κλίμα. Ηθικόν δίδαγμα φύλαγε τα ρούχα σου. - Οδηγίες: https://docs.google.com/document/d/1IN2A1wU4p9RRa_UXM98w6-q3Pknwp-x91jt88EG7Aqw/edit?usp=sharing

 

[Field-1]",frozenset({'Ειδήσεις & Κοινωνία'}),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1482593263022395392
Δημοσιοποιούνται καταγγελίες για το φιλοθεάμον κοινό που δεν είναι ευδιάκριτο το θύμα από τον θύτη και συντηρούν τεχνητα ένα κλίμα. Ηθικόν δίδαγμα φύλαγε τα ρούχα σου.,5deef5412dc5c65901b17bef,"Δημοσιοποιούνται καταγγελίες για το φιλοθεάμον κοινό που δεν είναι ευδιάκριτο το θύμα από τον θύτη και συντηρούν τεχνητα ένα κλίμα. Ηθικόν δίδαγμα φύλαγε τα ρούχα σου. - Οδηγίες: https://docs.google.com/document/d/1IN2A1wU4p9RRa_UXM98w6-q3Pknwp-x91jt88EG7Aqw/edit?usp=sharing

 

[Field-1]","frozenset({'Ημερολόγια & Καθημερινή ζωή', 'Ειδήσεις & Κοινωνία', 'Άλλα χόμπι'})",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1482593263022395392
Δημοσιοποιούνται καταγγελίες για το φιλοθεάμον κοινό που δεν είναι ευδιάκριτο το θύμα από τον θύτη και συντηρούν τεχνητα ένα κλίμα. Ηθικόν δίδαγμα φύλαγε τα ρούχα σου.,616a1f522a825a14101a38f0,"Δημοσιοποιούνται καταγγελίες για το φιλοθεάμον κοινό που δεν είναι ευδιάκριτο το θύμα από τον θύτη και συντηρούν τεχνητα ένα κλίμα. Ηθικόν δίδαγμα φύλαγε τα ρούχα σου. - Οδηγίες: https://docs.google.com/document/d/1IN2A1wU4p9RRa_UXM98w6-q3Pknwp-x91jt88EG7Aqw/edit?usp=sharing

 

[Field-1]","frozenset({'Οικογένεια', 'Ημερολόγια & Καθημερινή ζωή', 'Ειδήσεις & Κοινωνία', 'Μάθηση & Εκπαίδευση'})",0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1482593263022395392
Δημοσιοποιούνται καταγγελίες για το φιλοθεάμον κοινό που δεν είναι ευδιάκριτο το θύμα από τον θύτη και συντηρούν τεχνητα ένα κλίμα. Ηθικόν δίδαγμα φύλαγε τα ρούχα σου.,5c87d68fe5bc060001ee8498,"Δημοσιοποιούνται καταγγελίες για το φιλοθεάμον κοινό που δεν είναι ευδιάκριτο το θύμα από τον θύτη και συντηρούν τεχνητα ένα κλίμα. Ηθικόν δίδαγμα φύλαγε τα ρούχα σου. - Οδηγίες: https://docs.google.com/document/d/1IN2A1wU4p9RRa_UXM98w6-q3Pknwp-x91jt88EG7Aqw/edit?usp=sharing

 

[Field-1]",frozenset({'Ειδήσεις & Κοινωνία'}),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1482593263022395392
"Διάβασα χθες το βιβλίο του @makdrou η Συμμορία. Μη με ρωτήσετε τι νιώθω... Σε άλλες χώρες το Πολιτικό και Κυβερνητικό σύστημα θα κατέρρεαν σε 24 ώρες, στην Κύπρο απλά προετοιμαζόμαστε για τις παρελάσεις της 28ης Οκτωβρίου",5f1197377cee8301f540b980,"Διάβασα χθες το βιβλίο του @makdrou η Συμμορία. Μη με ρωτήσετε τι νιώθω... Σε άλλες χώρες το Πολιτικό και Κυβερνητικό σύστημα θα κατέρρεαν σε 24 ώρες, στην Κύπρο απλά προετοιμαζόμαστε για τις παρελάσεις της 28ης Οκτωβρίου - Οδηγίες: https://docs.google.com/document/d/1IN2A1wU4p9RRa_UXM98w6-q3Pknwp-x91jt88EG7Aqw/edit?usp=sharing

 

[Field-1]","frozenset({'Ημερολόγια & Καθημερινή ζωή', 'Άλλα χόμπι', 'Διασημότητες & Ποπ κουλτούρα'})",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1453239961113833472
"Διάβασα χθες το βιβλίο του @makdrou η Συμμορία. Μη με ρωτήσετε τι νιώθω... Σε άλλες χώρες το Πολιτικό και Κυβερνητικό σύστημα θα κατέρρεαν σε 24 ώρες, στην Κύπρο απλά προετοιμαζόμαστε για τις παρελάσεις της 28ης Οκτωβρίου",63d14977a22dee1760f8770d,"Διάβασα χθες το βιβλίο του @makdrou η Συμμορία. Μη με ρωτήσετε τι νιώθω... Σε άλλες χώρες το Πολιτικό και Κυβερνητικό σύστημα θα κατέρρεαν σε 24 ώρες, στην Κύπρο απλά προετοιμαζόμαστε για τις παρελάσεις της 28ης Οκτωβρίου - Οδηγίες: https://docs.google.com/document/d/1IN2A1wU4p9RRa_UXM98w6-q3Pknwp-x91jt88EG7Aqw/edit?usp=sharing

 

[Field-1]",frozenset({'Τέχνες & Πολιτισμός'}),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1453239961113833472
"Διάβασα χθες το βιβλίο του @makdrou η Συμμορία. Μη με ρωτήσετε τι νιώθω... Σε άλλες χώρες το Πολιτικό και Κυβερνητικό σύστημα θα κατέρρεαν σε 24 ώρες, στην Κύπρο απλά προετοιμαζόμαστε για τις παρελάσεις της 28ης Οκτωβρίου",58ab12f1e6afe00001d36237,"Διάβασα χθες το βιβλίο του @makdrou η Συμμορία. Μη με ρωτήσετε τι νιώθω... Σε άλλες χώρες το Πολιτικό και Κυβερνητικό σύστημα θα κατέρρεαν σε 24 ώρες, στην Κύπρο απλά προετοιμαζόμαστε για τις παρελάσεις της 28ης Οκτωβρίου - Οδηγίες: https://docs.google.com/document/d/1IN2A1wU4p9RRa_UXM98w6-q3Pknwp-x91jt88EG7Aqw/edit?usp=sharing

 

[Field-1]",frozenset({'Ειδήσεις & Κοινωνία'}),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1453239961113833472
"Διάβασα χθες το βιβλίο του @makdrou η Συμμορία. Μη με ρωτήσετε τι νιώθω... Σε άλλες χώρες το Πολιτικό και Κυβερνητικό σύστημα θα κατέρρεαν σε 24 ώρες, στην Κύπρο απλά προετοιμαζόμαστε για τις παρελάσεις της 28ης Οκτωβρίου",5f05e968e74e9a0c5ec39518,"Διάβασα χθες το βιβλίο του @makdrou η Συμμορία. Μη με ρωτήσετε τι νιώθω... Σε άλλες χώρες το Πολιτικό και Κυβερνητικό σύστημα θα κατέρρεαν σε 24 ώρες, στην Κύπρο απλά προετοιμαζόμαστε για τις παρελάσεις της 28ης Οκτωβρίου - Οδηγίες: https://docs.google.com/document/d/1IN2A1wU4p9RRa_UXM98w6-q3Pknwp-x91jt88EG7Aqw/edit?usp=sharing

 

[Field-1]",frozenset({'Ειδήσεις & Κοινωνία'}),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1453239961113833472
