id,Arts & Culture,Business & Entrepreneurs,Celebrity & Pop Culture,Diaries & Daily Life,Family,Fashion & Style,"Film, TV & Video",Fitness & Health,Food & Dining,Learning & Educational,News & Social Concern,Relationships,Science & Technology,Youth & Student Life,Music,Gaming,Sports,Travel & Adventure,Other Hobbies,topics,#topics,lang,text
1.457528292353798e+18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Diaries & Daily Life'],1.0,es,bajón de domingo infaltable
1.4576188927094047e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"['News & Social Concern', 'Other Hobbies']",2.0,es,"Dice la Chiqui, qué se intentará otro Impuesto, para seguir robando a los españoles..... Nada que siguen a ver cómo nos dejan TIESOS..."
1.4577396886771057e+18,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Arts & Culture', 'Diaries & Daily Life', 'Learning & Educational']",3.0,es,"""El avivamiento espiritual no tiene lugar sin la Palabra"".

- William Hendriksen."
1.4580718733596017e+18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"['Diaries & Daily Life', 'Youth & Student Life']",2.0,es,q feo sentir q te sacaron de cf jaja:(
1.4581020731202028e+18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Diaries & Daily Life'],1.0,es,Que molesto este pibe con la política
1.4581020741059092e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"['Learning & Educational', 'Youth & Student Life']",2.0,es,"Ser un buen entrenador es ser un buen maestro. Los buenos entrenadores y los buenos profesores utilizan:
 - motivación
 - organización
 - eficiencia
 - variedad
 - adaptabilidad"
1.4581322756992696e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['News & Social Concern'],1.0,es,Hace poco se cumplió 1 año de que dimitiera el líder del PSOE Huelva tras comprar un Tesla AW3 de 95.000€ con dinero público ¿soborno o ecologismo? Luego lo denunció otra socialista por viogen. La Fiscalía/PSOE maniobró para archivarlo todo sin que se filtrase nada a los medios.
1.4584946618368737e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['News & Social Concern'],1.0,es,"Gente, si Milei saca 15% ya es una EXCELENTE Y TREMENDA elección, que saque más de 20% seria algo HISTÓRICO, y si saca mas del 25% ya simplemente no tiene nombre"
1.4587362461051167e+18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Diaries & Daily Life', 'Fitness & Health']",2.0,es,"Buen día laburantes, sé que están cansados de la rutina, de la mala educación de la gente y de sus jefes, pero siempre hay que agradecer que podemos trabajar y llevar aunque sea unas monedas a nuestras casas. La vida ya los va a compensar, confíen 🤞🏻🙌🏼"
1.45876645220343e+18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Diaries & Daily Life', 'Fitness & Health']",2.0,es,Con ganas de meterle un puño alguien
1.459159037942149e+18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"['Diaries & Daily Life', 'Music']",2.0,es,Buenoooo que temon el de tini y Lgante😍😍😍
1.4591590406935716e+18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"['Diaries & Daily Life', 'Relationships', 'Other Hobbies']",3.0,es,Buenos días ❤️ porque nadie me ha enviado foto de su pene hoy? :(
1.4595214239790408e+18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Diaries & Daily Life'],1.0,es,Pase lo que pase y hagan lo me me hagan yo siempre le sonreiré a la vida
1.4595516277283308e+18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Diaries & Daily Life', 'Relationships']",2.0,es,No salgo hasta navidad ahora 😌
1.4595818232567767e+18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"['Arts & Culture', 'Other Hobbies']",2.0,es,"Yo te prometo una luna desnuda que sea testigo de nuestra locura…

Que al final de nuestros días nos va a quedar una sombra."
1.4596724191746867e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,['Other Hobbies'],1.0,es,"""Maricón folla-plantas""
-Fini hablando sobre Gonzalito"
1.4598234129106412e+18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Diaries & Daily Life', 'Relationships']",2.0,es,"Si me pides de navidad.
Aclara si me quieres bajo el arbolito.
O encima tuyo, bb."
1.4600650101267046e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,['Sports'],1.0,es,Más de 17% Milei…… No hay remate
1.4601556023411753e+18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Diaries & Daily Life', 'Relationships']",2.0,es,Tu novia me tiene ganas y yo de morir
1.460216001866383e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['News & Social Concern'],1.0,es,"#GobiernoCoaliciónARV Que dice Casado que la unión de la izquierda no PSOE ""fragmenta"" el voto...🤣 (ojo, la unión, fragmenta....qué genio)

Y Angélica Rubio dice que ""Podemos se ha roto"". Ya os gustaría a los psoeitas🤣🤣"
1.4603669979261706e+18,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"['Celebrity & Pop Culture', 'Music']",2.0,es,como dijo Bad Bunny: “lamentablemente uno no elige que sentir”
1.4603971970365604e+18,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"['Celebrity & Pop Culture', 'Film, TV & Video', 'Music']",3.0,es,"A partir de hoy se vienen muchas cosas tenemos los AMAs, MMA, MAMA, bangtan se presentará en the late late show, tendremos concierto en los Ángeles, nominados a los GM, quizás alguna conferencia en donde anuncien tour o cb este año se cierra con toda! @BTS_twt"
1.460548184183296e+18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Arts & Culture'],1.0,es,"Yo cuando leo las editoriales y firmas del que considero el mejor digital  @ctxt_es 
Contexto  es poesía, novela, ensayo, arte, emoción,  realida, humanidad y cordura 100%
Y cuesta menos que un paquete de chicles.
Consume  @ctxt_es 
Es pura democracia escrita"
1.460548192131588e+18,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"['Celebrity & Pop Culture', 'Music']",2.0,es,"Tenemos 3 canciones del concierto digital de @dimash_official por recibir en su canal. Son “The love of the tired swans”, “Omir Oter” y “ Be with me”. Cuál recibiremos esta semana? Mientras tanto sigamos escuchando #FlyAway y #BeWithMe de #DimashQudaibergеn 2"
1.4605783908686927e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['News & Social Concern'],1.0,es,"Todos a twittear al Senador ARAYA, se debe discutir antes de las elecciones en comisión mixta el cuarto retiro #CuartoRetiroAhora #FuerzaAbuelaConCuartoRetiro"
1.4605783909525258e+18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Diaries & Daily Life', 'Relationships']",2.0,es,Aquí hay mucha gente muy problemática disfrazada de vacana.
1.460578392470872e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Relationships'],1.0,es,Tengo un nudo en la garganta por curiosidad de todo lo que puede llegar a venir. Pero con el corazón explotando de felicidad de poder vivirlo junto a alguien tan especial 💖🥺
1.460759586047152e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Relationships'],1.0,es,Dime : ¿por qué pretendías que te quisiera si tú no podrías quererme a mi?.
1.4607595867812045e+18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Diaries & Daily Life'],1.0,es,Tengo que empezar a esconder mi dinero de mí.
1.4608199843770775e+18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"['Diaries & Daily Life', 'Other Hobbies']",2.0,es,Ojalá salgan todas las tias meis para salvar a piter
1.46100117839385e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"['News & Social Concern', 'Sports']",2.0,es,FIFA no dice todavía contra quien son los partidos d repechaje creo que hasta ver cómo termine México es que los dirán si México se complica y va a repechaje lo pondrán contra cualquiera menos COMEBOL si es Panamá full COMEBOL ojalá me equivoque pero más que clasifíquenos de 3ero
1.4613333685750743e+18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Business & Entrepreneurs', 'News & Social Concern']",2.0,es,"AMLO llegó en Washington con la gente desbordada mientras Trudeau llegó a DC y lo primero que hizo fue irse al centro neoliberal Wilson Center y después a saludar a Nancy Pelosi, quien en EUA todos DETESTAN"
1.4614843612414853e+18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Diaries & Daily Life'],1.0,es,Terminando la semana o la semana está terminando conmigo?
1.4617259543304847e+18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"['Diaries & Daily Life', 'Other Hobbies']",2.0,es,"Que dizque ya están comprando entradas revendidas por dos palos. No amix, no hagan eso."
1.4617561526900654e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['News & Social Concern'],1.0,es,"Los mismos dipufocas que se dedican a criminalizar lo que dieron las marchas y evitan hablar de la violencia y desaparecidos en El Salvador, son los que todos los dias blanquean al corrupto, miserable y ladrón de Bukele y sus asesores venezolanos."
1.4618165486252073e+18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['Diaries & Daily Life', 'Travel & Adventure']",2.0,es,Mucha caravana pero no usan desodorante ni de onda los hdp
1.4620581438699848e+18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Diaries & Daily Life', 'News & Social Concern']",2.0,es,Buenos días Fosa Común llama Singapur de Centroamérica
1.4622091357102449e+18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,"['Diaries & Daily Life', 'Travel & Adventure', 'Other Hobbies']",3.0,es,Que ganas de meter un viajecito para desconectar un poco 🥺🥺
1.4625111261224837e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['News & Social Concern'],1.0,es,"En su sesudo 'análisis político "" Capriles Radonksky suelta que las fuerzas políticas del gobierno no deseaban que acudieramos a votar este dia. Ubicate hombre, vuelve a la realidad antes de hablar o seguirás rumbo al vacío de la historia"
1.4625413272001004e+18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"['Diaries & Daily Life', 'Other Hobbies']",2.0,es,"Estudien para que el coyote  les grite: ""corra doc, corra!!!"" 🇺🇸"
1.462601725085241e+18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"['Diaries & Daily Life', 'Other Hobbies']",2.0,es,yo creo que es hora de poner todos nuestros talentos a disposicion pa la segunda vuelta chicas te saco una erre por boric la huea que sea pero aaaaaa
1.462933912414351e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['News & Social Concern'],1.0,es,Fracaso la marcha en Tribunales porque la politizaron lo siento por los padres  #Justicia por #Lucas
1.4629339129849037e+18,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Diaries & Daily Life', 'Family', 'Relationships']",3.0,es,Que nunca me falte mi mamá.
1.4631151086415626e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['News & Social Concern'],1.0,es,"Saludamos a los compañeros  de de @unepca2005 Unión  de Empleados Públicos de los Concejos Municipales, Distritales y Asambleas Departamentales de Colombia. Primera Organización de Trabajadores Legislativos, quienes han empezado a seguirnos. Haremos lo propio."
1.4631453036667945e+18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Diaries & Daily Life', 'News & Social Concern']",2.0,es,"- ¿Cuántas dosis llevas ya?
- 15.
- ¿Y sigues con mascarilla?
- ¡Pues claro!
- ¿Y con distancia social?
- Sí.
- ¿Y limitación de personas por mesa en los bares?
- Por supuesto.
- ¿Y no crees que te han robado la libertad?
- Al menos no soy un pvto magufo negacionista como tú.

😭"
1.4632359017320527e+18,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"['Diaries & Daily Life', 'Family', 'Youth & Student Life']",3.0,es,"Físicamente: en mi casa
Mentalmente: en itu con los pibes"
1.4632661036359803e+18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Diaries & Daily Life', 'News & Social Concern']",2.0,es,"¡Excelente noticia! EL PUTAÑERO DE SUPERLANO NO GANÓ.
Argenis Chávez debe ponerse las pilas."
1.463900279536038e+18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Diaries & Daily Life'],1.0,es,"Que sea lo que tenga que ser , nunca fuerces nada !"
1.464323067191206e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['News & Social Concern'],1.0,es,Si realmente les importara la situación de La Cañada Real en vez de usarla como escusa para atacar a Ayuso y a Madrid. Deberían de hacer una recolecta benéfica entre todos en vez de andar haciendo tantos Tuits quejándose.
1.4644740544721224e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,['Music'],1.0,es,Coño pero las bachatas de Teodoro Reyes son una vaina 🥺
1.4646552573764116e+18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Diaries & Daily Life', 'Relationships']",2.0,es,"Lo decía mi abuela,  el secreto de esta vida es saber esquivar boludos"
1.4647760515197542e+18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Diaries & Daily Life'],1.0,es,"ya fue, no lo intentó más"
1.464987444575617e+18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Diaries & Daily Life', 'Fitness & Health', 'News & Social Concern']",3.0,es,"Se que estamos cansados de la mascarilla, de la higiene extrema y el distanciamiento pero aún el covid es una realidad latente que nos afecta en todos los sentidos"
1.4650478409844695e+18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Diaries & Daily Life', 'Relationships']",2.0,es,Envidia sana pa quien tiene mimos en este día
1.4650780419867116e+18,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Celebrity & Pop Culture', 'Diaries & Daily Life']",2.0,es,"Lo de Vini es de jodida coña tío. Marca ese pepazo y se va a bailar samba. Si no es Dios, se parece."
1.4652894309654405e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['News & Social Concern'],1.0,es,"Atención comisión mixta,hoy debe quedar sanjado el #CuartoRetiro !!!
Paren la chacota, pongámonos de acuerdo por el bien de tanta Gente!!!
#CuartoRetiroAntesDeSegundaVuelta 
#CuartoRetiroDel10xCiento 
@KarolCariola @ArayaPedro @marcelodiazd"
1.4652894314773627e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['News & Social Concern'],1.0,es,En verdad vamos a permitir que nos impongan 18 peajes más en Colombia? Ya tenemos 177 y @IvanDuque quiere dejar a sus amigos que le pusieron plata para su campaña acomodados. Una tarifa unificada de 5 para automóviles y 15 para camiones y tractomulas. y aún así hacen plata .
1.4653800299955692e+18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Diaries & Daily Life', 'Fitness & Health']",2.0,es,"Nos están agotando mentalmente...
Estoy ya harta de todo lo relacionado con este virus de 💩

No es vida..."
1.4657122212210483e+18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Diaries & Daily Life', 'Relationships']",2.0,es,Q bajón q extrañes a alguien q te hizo mierda
1.465742419769573e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['News & Social Concern'],1.0,es,"SI HASTA AHORA @LassoGuillermo HA CONSTRUIDO TRES POSTES EN 1/2 AÑO Y NADA MÁS. O SEA, CONSTRUYE 6 POSTES AL AÑO. EN LOS 4 AÑOS; 6 X 4 = 24 POSTES SERÁ LA OBRA DE GL COMO PRESI. CON ESTO SEREMOS MÁS AVANZADOS QUE FRANCIA. LORENZA FINALMENTE VA A VENDER SU CASA DE CAÑA."
1.4657726185989363e+18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Diaries & Daily Life', 'Relationships']",2.0,es,"Prométeme, mi amor, que si no nos alcanza esta vida, nos vamos a seguir queriendo en la próxima."
1.4658632146888704e+18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Diaries & Daily Life'],1.0,es,Prefiero irme que crecer contigo en medio de confusiones.
1.4663161981995213e+18,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Celebrity & Pop Culture'],1.0,es,me encanta el hecho de que hobi tiene la confianza suficiente en nosotros como para mostrarnos toda su habitación de hotel pero el eructar le daba vergüenza ajsjakakj
1.4664369946497024e+18,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Business & Entrepreneurs', 'Diaries & Daily Life', 'Science & Technology']",3.0,es,Alguien tiene alguna plantilla de excel para calcular el sueldo total con horas extras incluidas ???
1.466467193521152e+18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Diaries & Daily Life', 'Relationships']",2.0,es,Me quieres ver la cara de estupida?😂
1.4664973932941967e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['News & Social Concern'],1.0,es,Tiene que terminar de una vez la violencia política en La Rioja. Todo nuestro respaldo para @ines_byd y el equipo del municipio. Que se respete el voto popular!
1.4664973933067835e+18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Diaries & Daily Life'],1.0,es,muy mala idea stalkear:)
1.4671919710684938e+18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Diaries & Daily Life'],1.0,es,sáquenme de casita hoy ;(
1.467342964489785e+18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Diaries & Daily Life', 'News & Social Concern']",2.0,es,"De nada han servido las mentiras siniestras y la campaña del terror d la derecha, la gente sigue apoyando a Boric, todas las encuestas lo dan × ganador. Sin embargo, no hay q confiarse, la derecha es capaz de todo: fraudes y encerronas son posibles para no perder sus privilegios."
1.46737315912926e+18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Diaries & Daily Life', 'Relationships']",2.0,es,Qué ganas de que me tengan en cuatro con la v bien adentro 🥺
1.4676751560427233e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['News & Social Concern'],1.0,es,¿El desmadre de López ya estará más grande que el Fobaproa?
1.4678261462723256e+18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Business & Entrepreneurs', 'News & Social Concern']",2.0,es,"No hay acuerdo con el FMI  que pueda sustituir la falta de confianza en el kircherismo para captar inversiones, ni acceso al crédito externo que sea sustituto de las reformas estructurales.
Estar pendientes del acuerdo con el FMI es no entender como funciona la economía"
1.4681281292228526e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Fitness & Health'],1.0,es,"Buenos días, queridos seguidores:

Hace 20 días acudí a urgencias por un fuerte dolor abdominal. Me operaron de urgencia a las pocas horas. Estuve una semana ingresada en el hospital y ahora estoy convaleciente en casa.

Muchas gracias a cuantos se han interesado por mi salud. 🙏"
1.4682791348245176e+18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Diaries & Daily Life', 'Fitness & Health']",2.0,es,"Sépanlo, mi único talento es parecer alguien tranquilo y sin emociones cuando en realidad estoy al borde del suicidio por tanto estrés y ansiedad acumulada."
1.4685811222168945e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['News & Social Concern'],1.0,es,"Nada podemos esperar de quienes roban y se amparan en sus fueros, de quienes se niegan a devolver dineros públicos ,de los deudores ""irrecuperables"",de los impunes del poder,son eso,corruptos miserables.Ahora..los desclasados,serviles,pichones de fachos ignorantes,son vomitivos."
1.468611321793024e+18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Diaries & Daily Life'],1.0,es,El sol a veces me gusta mucho
1.4686717214818468e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['News & Social Concern'],1.0,es,"Si el Presidente se sale otra vez  con la suya y su corrupción es perdonada imagino lo que se viene. Favores serán cobrados, reinara aun mas corrupción y la clase media en veremos. El último que salga, que corra, y la  luz no importa. Todo estará mal."
1.46888310371226e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['News & Social Concern'],1.0,es,¿El Defensor del menor ya ha ido a Canet?
1.468973710111654e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,"['Food & Dining', 'Music', 'Other Hobbies']",3.0,es,"Cual es su postre favorito? El mio es la crema volteada 

+ #GirlOfMyDreamsFtSUGA
#SUGA 
#SUGAxJuiceWRLD"
1.4691247051477852e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"['News & Social Concern', 'Other Hobbies']",2.0,es,"Kast: ""Vamos a aplicar la Ley""

#CandidatoLlegoTuHora
#EsLaHoraDeKast"
1.4691247052988785e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,['Sports'],1.0,es,"Dejen a Florial todos los juegos y les voy a contae un cuento, sigan ahí...Ese tipo que haga coro en el dogout"
