id,Arts & Culture,Business & Entrepreneurs,Celebrity & Pop Culture,Diaries & Daily Life,Family,Fashion & Style,"Film, TV & Video",Fitness & Health,Food & Dining,Learning & Educational,News & Social Concern,Relationships,Science & Technology,Youth & Student Life,Music,Gaming,Sports,Travel & Adventure,Other Hobbies,topics,#topics,lang,text
1.4736394558778982e+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,['Gaming'],1,ja,スパロボ30の鉄血のオルフェンズのDLCのステージバルバトスルプスレクスVSハシュマルって考えたらスゴい組み合わせだな
1.4739263450719311e+18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,"['Film, TV & Video', 'Music', 'Other Hobbies']",3,ja,"たくちゃまじ感謝
なおちゃまかわちぃの〜♡
草川兄弟のエピありがとうございます🙇‍♀️"
1.473986744307843e+18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"['Diaries & Daily Life', 'Other Hobbies']",2,ja,今喜んでてこれ戻ったら泣くと思いますはい…私が見に行く時までそのままだといいな…いいな‥
1.4742434352554476e+18,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"['Diaries & Daily Life', 'Food & Dining', 'Relationships']",3,ja,"私の知り合いなら関係者外でも。。
飲茶食べたい人なら歓迎。。"
1.4742434354441912e+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"['Gaming', 'Other Hobbies']",2,ja,グランドセイバー、一体何トリアさんなんだろうか
1.4743189333817423e+18,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Celebrity & Pop Culture', 'Film, TV & Video']",2,ja,年内の徹夜仕事は今日で(多分)終わりなので、今日明日の放送で己の命を繋ぐ
1.474318933679538e+18,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Diaries & Daily Life', 'Food & Dining']",2,ja,おなかいっぱいの1時間でした18:30-19:00に詰め込みすぎ🥲
1.4745454242920243e+18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"['News & Social Concern', 'Other Hobbies']",2,ja,政略結婚を申し込んでくる国やパーティー開いてくれる国のレパートリーが増えたので活用したい
1.4747115198544773e+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,['Gaming'],1,ja,"エペ楽しそうやけど俺1人でやるの3試合くらいが限界やから誰かと一緒に話しながらじゃないと続かない。
エペに限らずゲームは話しながらする方が楽しい。
ゲーム友達ほしい"
1.474711519976112e+18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Celebrity & Pop Culture'],1,ja,"翔太くんと涼太くんどんな感じだったんだろう😭
誰か教えてほしいなぁ。"
1.4747266193195213e+18,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,"['Celebrity & Pop Culture', 'Film, TV & Video', 'News & Social Concern']",3,ja,誰とは言わんけど、YouTuberも落ちるとこまで落ちたなぁ
1.4747266201164183e+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['Music'],1,ja,来年3月以降もしかしたら推しの楽曲がポムポムプリンカフェのBGMで流れるかもしれないと想像しています🍮
1.4749078121030984e+18,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Arts & Culture', 'Diaries & Daily Life']",2,ja,夜と深夜に上げました〜あともうちょっと今日も絵を描きたいな
1.474922911672975e+18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,['News & Social Concern'],1,ja,段ボールを減らす事には成功してるので成果は上がってる。はず
1.474922913099051e+18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Film, TV & Video']",1,ja,"映画良かったんだけど予告に来年のコ映画があって悲鳴あげかけた
危ない"
1.475058807789486e+18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Diaries & Daily Life'],1,ja,2月はイベント行けないので私と休み合いそうな人はスタジオ行きましょ
1.4750739084708495e+18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"['Relationships', 'Other Hobbies']",2,ja,なゆたさんふぁぼの感じからして絶対趣味の幅近いからゆっくり話したさはあるのよな
1.475194699392897e+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,['Gaming'],1,ja,"嫁さんにslay the spireやらせたらどハマりしてて草
いやマジでおもろいんよ🙄"
1.475375897528377e+18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Diaries & Daily Life'],1,ja,一人暮らししたら1人用鍋で食うんやという夢を5年前に思っており、2年前から一人暮らししてたのに忘れてたんよな
1.475406097175675e+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,['Gaming'],1,ja,"3ヶ月前に作ったものの誰も入らずに放置されたFortniteの情報共有サーバー思い出したww
今更募集かけても入りたい人いねぇだろ"
1.4756476868421222e+18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Diaries & Daily Life'],1,ja,雪の影響で仕事が入った😅この辺はまったく雪はないし、先週仕事納めしたつもりやったのに😓大掃除？…仕事やなくてもせぇへんか😅💦
1.4756476885408358e+18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"['Diaries & Daily Life', 'Music']",2,ja,ノイキャンイヤホン外した時の外界の音にびっくりするwいつまで経ってもw
1.4756929861893489e+18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Food & Dining'],1,ja,寿司の弟子システムとか知らないですけど。揚げ物とかサイドメニューなら山本も手伝ったりしてたのかなって
1.476100673460908e+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['Sports'],1,ja,"ミューチャリーこれが本来の走りかな。関係者はもどかしいだろうね。
御神本も合わないのではと思っている。"
1.4761006737251492e+18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['Youth & Student Life'],1,ja,女子校だいたい良い人むしろ共学の女怖すぎて塾いつも怯えてる
1.4761912704818504e+18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"['Diaries & Daily Life', 'Music', 'Other Hobbies']",3,ja,FAINALの響きかなりズシッとくるよな
1.4764630614984622e+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['Music'],1,ja,去年、SnowManカモナ歌ったから今年はJUMPじゃないだろって思ってたのにまたJUMPの歌を歌ってくれるなんて😭
1.4767046533585592e+18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Diaries & Daily Life'],1,ja,rt    読解力がなさすぎて20年前にお寺の餅付きで事件が起こったのかと思った
1.4767348511267963e+18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,['Relationships'],1,ja,"今日、夢で好きな人が出てきてさ、楽しく会話したり遊んだりした夢見てさ、
ちょっとずつ離れようと思ってたのに、無理じゃん。。
いい加減振り向いて欲しいよな
つらいよ"
1.476855648201896e+18,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Diaries & Daily Life', 'Family']",2,ja,"旦那ボクシングタイム、とりあえずお風呂入るかな。
ももいろ歌合戦見たいんだけどな〜"
1.477067040997671e+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,['Other Hobbies'],1,ja,"Jkからきゃ〜もらました笑
よかったね
中丸くん♡
#シューイチ #中丸雄一"
1.4774143264789996e+18,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"['Diaries & Daily Life', 'Fashion & Style', 'Other Hobbies']",3,ja,最近マスカラで金属アレルギーでちゃうのなんとかしたい、、、マスカラしたい、、、、目痛い痒い腫れてるつらい、、、、、
1.4774445284667228e+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"['Travel & Adventure', 'Other Hobbies']",2,ja,"この機種はボタンの位置が肘掛け内に埋め込んでいるタイプ。
CAがまた呼ばれたかとやってきた。
僕の体質としては、ボーイング社よりもエアバス社の方が合っていると思う。"
1.4774596277597716e+18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Diaries & Daily Life'],1,ja,新年早々そこそこいいお値段のもの買おうか迷ってカートに入れてたらさっき売り切れてて笑う。えー。めちゃめちゃほしいじゃん😅即決出来なかった自分が悪い。(笑)
1.4774898257839022e+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,['Gaming'],1,ja,来週のシナリオは遊べる程度には出来ているので急ぐような事は無いのが気楽かな。
1.4774898270547845e+18,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Arts & Culture', 'Film, TV & Video']",2,ja,脚本家氏がうらかた聴いてるオタクを20代後半くらいが多いのかなみたいな感じで見積もってたの、“6年”を感じてそうね〜〜になった
1.4775804242728387e+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,['Gaming'],1,ja,New Worldやっぱり本家は格が違うわと思いましたまる
1.4778522146393375e+18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"['Diaries & Daily Life', 'Travel & Adventure']",2,ja,うーん、キンスパ、メットライフかー。微妙。交通的な意味であまり行きたくないんだよなぁ。
1.4779277126146785e+18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Food & Dining'],1,ja,三時頃に餅を五個食べたあとヨーグルト約二個分をお腹におさめて、いまだに、めっちゃ膨満感。たべすぎたー😧💦
1.477973011454382e+18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Diaries & Daily Life'],1,ja,"今のスマホに不満はないけど充電が出来ない時があるからなぁ🤮🤮🤮
ケースに入れてお風呂に持っていったんだけど、本体濡れてたからそのせい🥰"
1.4781240058824745e+18,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"['Diaries & Daily Life', 'News & Social Concern']",2,ja,「それは草」って現実でも言いそうになるからやはりTwitterは毒
1.4781844015993692e+18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Diaries & Daily Life'],1,ja,おは、ようございます<(_ _)>
1.478244802143867e+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,['Other Hobbies'],1,ja,私だってけいさまからみたら正気じゃないんだよ
1.4783202995319972e+18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Film, TV & Video']",1,ja,スバルくんの過去と今向き合ってて、制服姿のエキドナちゃんに会ってるとこ
1.478501490537169e+18,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"['Business & Entrepreneurs', 'Diaries & Daily Life', 'Other Hobbies']",3,ja,わかるけど時間長すぎ、3時間くらいで終わって手取り20くらい出せや
1.4785165928417403e+18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Diaries & Daily Life'],1,ja,ベガスが良心的な福袋作るわけないと思ってしまうのは僕だけでしょうか
1.4785769903118415e+18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Diaries & Daily Life'],1,ja,お正月の財布の紐が緩くなってるタイミングで、いい匂いのする女御用達の小花柄のマーメイドスカートを手に入れたんですが、マーメイドじゃなくてこれではひょうたんです。せめておしり上向きにしていこう2022年
1.4786222888243855e+18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"['Film, TV & Video', 'Other Hobbies']",2,ja,指の骨格までしっかり表現してあるアニメめちゃくちゃいいな〜今日日なかなかお目にかかれない。知らんけど
1.4791507713590723e+18,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"['Diaries & Daily Life', 'Youth & Student Life']",2,ja,四年でストレート卒業ってことよりも、ちゃんとゼミにも入って遊んで大学生活謳歌して卒業ってとこが好き うらやましいほどに
1.4792715676749988e+18,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"['Diaries & Daily Life', 'Relationships']",2,ja,"走った方が早いんだけど
上司にキレられてるし、どちらかと言うとこっちがキレている😇"
1.4793621643561738e+18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Film, TV & Video']",1,ja,"我慢できずにNetflix入った
バナナマンのコントいっぱいみる"
1.4794376614632612e+18,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,"['News & Social Concern', 'Youth & Student Life', 'Sports']",3,ja,"全国高校サッカー選手権で4強進出した関東第一がチーム内にコロナ感染者が出たため、あす8日の準決勝・大津戦を辞退するという。
国立競技場まで駒を進めながらの悲劇だ。昨年の春高バレーや昨夏の甲子園大会など各種開会でコロナ棄権があったが、今年も悪夢が繰り返された。
本格的な第6波到来だな。"
1.479694353342042e+18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Diaries & Daily Life'],1,ja,"今起きた
死んだように寝てた
今日夜マダミスに参加しますが枠はありません"
1.479754751084753e+18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,['Fitness & Health'],1,ja,"カロリーがすごい
フィナーレとか言うな
#PriZoom上映会"
1.480056741077594e+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,['Other Hobbies'],1,ja,俊さんは、25番だよね〜
1.4801473379894723e+18,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Arts & Culture', 'Celebrity & Pop Culture', 'Film, TV & Video']",3,ja,久々に大河投稿。大河では難しいと言われているこの時代の描写と展開をいつもの笑いと、その後にやってくる緊張感、60分でダイナミックに展開する三谷大河。来週を既に観たい気持ちにさせる大河ドラマ。さすがすぎる。感服しかない。 #鎌倉殿の13人
1.4802681339027292e+18,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"['Arts & Culture', 'Relationships']",2,ja,"ここから君を奪って夜空を抜けて
宝石みたいな街を飛び越えて
君が想像したことないくらい眩しい世界を見せてあげる"
1.4802983318723256e+18,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,"['News & Social Concern', 'Relationships', 'Other Hobbies']",3,ja,井上さん、で、Yさんが出てきてしまうのなんだか笑ってしまった
1.4805097256285716e+18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Celebrity & Pop Culture'],1,ja,個人的には、らしさもいっぱい見れて楽しいし、配信も既に買ってるので見るけど、あえて買わなくてもいいかなとも思いました。
1.4805399251752343e+18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"['Relationships', 'Other Hobbies']",2,ja,そっちの都合で振り回したのに被害者ヅラすんなや #恋せぬふたり
1.4807513177990103e+18,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"['Relationships', 'Youth & Student Life']",2,ja,"同じビルにいた高校の後輩とご飯行ってきたけど
なんも変わらないねって言われて
喜んだらいいのか落ち込んだらいいのか
まあ楽しかったわね"
1.4808419141908193e+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,['Gaming'],1,ja,こういう時は焦らずオーバーウォッチを起動して、復帰後初のランクに行くんだ
1.4808721131209073e+18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"['Celebrity & Pop Culture', 'Other Hobbies']",2,ja,"的場さんの声で聞けて、少しだけ心が落ち着きました
ありがとう
#征服ちゅうずでぃ"
1.480872114261733e+18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Diaries & Daily Life'],1,ja,何でこんな人生になってるのか考えたら自分のせいでしかなくて涙しか出ない。
1.4808721143623844e+18,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"['Celebrity & Pop Culture', 'Relationships', 'Music']",3,ja,大ちゃん×小室さんのPANDORAは、まじで再始動して欲しい。
1.4809023125291008e+18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,['Relationships'],1,ja,"照くんが泣いた理由で『僕の夢を叶えてくれてありがとうございました。』って言葉初めて誰かに言われたかもって思って
て言っててまたうるうるしちゃった"
1.4810986065599567e+18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Celebrity & Pop Culture'],1,ja,なんかおすすめに出てきた某氏の切り抜きで、一生マクリーにピー音入ってるの見て笑っちゃった
1.4814005952986767e+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['Sports'],1,ja,テニス協会は批判すべきだよ。ランキング一位に対しても忖度すんな。
1.4814609942035825e+18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"['Diaries & Daily Life', 'Travel & Adventure']",2,ja,"1,2月全然休みなくてしんど。飛行機乗りたいな〜〜、諸々終わったら旅行いこ。"
1.4814760924561572e+18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Diaries & Daily Life'],1,ja,くそ雪降ってるし、メチャ寒い❄️
1.481581790511104e+18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"['Celebrity & Pop Culture', 'Other Hobbies']",2,ja,氷さんのスケベな話の後に読んでくれてありがとうって書くの好きすぎて笑っちゃう、こちらこそありがとう、、、、、、、、ありがとう、、、、、、
1.4815968892631327e+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,['Travel & Adventure'],1,ja,来月は埼玉の古墳ツアーか山から海からどっちかのルートで鎌倉行きたい
1.4817780833339597e+18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Diaries & Daily Life'],1,ja,"おはメルモ〜❤️💙
胃腸の調子はイマイチだけど昨日よりは少し楽になりましたー😊
寒いから皆んなも体調に気をつけてねー♬
今日も安全に良い1日を〜♬"
1.48188377906953e+18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,['Fitness & Health'],1,ja,上の歯の矯正が終わってからじゃないと下の歯矯正出来ないぽいのよね
1.4821555690372751e+18,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"['Celebrity & Pop Culture', 'Relationships']",2,ja,"浜辺美波と那須川天心の熱愛報道だか、スキャンダルなんだか、ガセだか知らんけど
前にも似たようなのあったよなぁ
べーやん、恋愛禁止の高校だったからか反動でかな"
1.4825028591700828e+18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"['News & Social Concern', 'Other Hobbies']",2,ja,"え、津波ってリアルタイムの話なのか
夜中の間に済んでしまったものかと"
1.4825632566401024e+18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"['Fashion & Style', 'Other Hobbies']",2,ja,"僕がやってるコスの中でスカート短いの、さとり様くらいだよね。
殆どロングスカート系メインな気がする"
1.4826387542341386e+18,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,"['Fitness & Health', 'Food & Dining', 'News & Social Concern']",3,ja,手作り料理は自分か母親が作った以外食べられないと言った同級生がいたけど、コロナ禍で衛生観念が人によってまちまちなのを目の当たりにして私も無理になった😇
1.4826538538333962e+18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Celebrity & Pop Culture'],1,ja,"#Liella_東京追加_Day2
どれだけ俺らを喜ばせれば気が済むんだ"
1.4828350466127626e+18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"['Diaries & Daily Life', 'Sports']",2,ja,東京競馬場の横通って新小金井街道という作戦も考えたけど、ひどい目に遭いそうな予感がしたのでやめた
1.483061540446085e+18,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"['Arts & Culture', 'Celebrity & Pop Culture', 'Music']",3,ja,ボストンポップスも人生で1度はきいてみたいし今年はディズニークラシックも行きたい
1.483061540740018e+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"['Travel & Adventure', 'Other Hobbies']",2,ja,前回スペインは、ドリンクもったいないと思ってpt2万ちょっとで終わらせちゃったんだけど、今回はとりあえず達人称号を目標に頑張ろうかな🙂
1.4832125357846979e+18,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,"['Fitness & Health', 'Food & Dining', 'Relationships']",3,ja,デブだから朝ごはん8枚切り食パン2枚だと全然足りないので餅も食べようと思っている
1.4833635308041787e+18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Film, TV & Video']",1,ja,邦画チェックしてないし、観てないし、せやからちゃんと言えんけど、主演男優賞のいつもの顔ぶれ感やばいやろ
1.4837410176731095e+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,['Other Hobbies'],1,ja,どこの筐体でもある程度同じが魅力なのにぶち壊そうとしてるのちょっと
1.4837863164876104e+18,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Arts & Culture', 'Diaries & Daily Life']",2,ja,"活動終了の報告すっかり忘れていました......。
三送会部誌の原稿を頑張って描いています☺️"
1.4841336049133975e+18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"['Diaries & Daily Life', 'Other Hobbies']",2,ja,酔っ払ってきたからやることやれる気がしてきた〜😆🍻✨✨✨✨
1.4843751963543631e+18,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"['Diaries & Daily Life', 'Relationships']",2,ja,"全て無視して帰ったろうかな
電話鳴り過ぎて仕事出来やんねんけど
シンプルに鬱陶しい😮"
1.484495991952732e+18,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,"['Celebrity & Pop Culture', 'Film, TV & Video', 'Music']",3,ja,"今回は山には登らなかったけど、ワイプの反応に癒されながら楽しくて、あっという間でした📺✨✨
ワイプの京本さんレアで可愛かった🥺🥺💓
アルバムはスタジオに...💫
シングルのときは山登る系アイドルに...🧗‍♂️
またよろしくお願いします🥰
#沸騰ワード10 #SixTONES #京本大我"
1.484495992083087e+18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Food & Dining'],1,ja,コメダ生まれコメダ育ち(ここにたっぷりアイスミルクコーヒーとカツカリーパン、向かいにむぺぺさんが少し入ってる写真が入る)
1.4845110910867415e+18,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Arts & Culture', 'Film, TV & Video']",2,ja,"らた まいしゅう(⌒0⌒)ﾉｼﾉｼ
の巻
#おとくいさま"
1.485160369215574e+18,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Diaries & Daily Life', 'Food & Dining']",2,ja,"マックのGODIVAホットチョコレート飲んだ🫕
最初にチョコがめっちゃ口に入って驚いたけど、濃厚で美味しかった💕"
1.485281166043193e+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"['Sports', 'Other Hobbies']",2,ja,"ロコンガに求められてたタスクの重さはあるがもう少し顔出せるはず、スペース作る動きできるはず。
逆張りしてロコンガ悪くないとかは違うと思うな。
ジャカトーマスが1番よくないが"
1.485386860138418e+18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"['Diaries & Daily Life', 'Other Hobbies']",2,ja,"眠ることで安らげるのだが
眠り過ぎると暑くなる
まことこの世は生きづらい"
1.4854623605128192e+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['Music'],1,ja,Apple Musicがファミリープランってのが救いだよな。
1.4856133555911025e+18,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"['Diaries & Daily Life', 'Relationships']",2,ja,"クラン抜けるってなった人と喧嘩したことないって思ったけど結構あったわ草
まぁ、喧嘩しても今は仲良くしてる人の方が多いけど"
1.4856435538839631e+18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"['Diaries & Daily Life', 'Gaming']",2,ja,あとはマナの子の方でも辺獄開けられたらいいなって感じだけど装備整ってないしマテリアはめてないからうーんって感じ
1.4857643505228347e+18,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"['Celebrity & Pop Culture', 'Relationships']",2,ja,九門くんに莇以外の恋人ができるのつらい  でも九門くんに元カノがいた描写はめちゃすき
1.486247534095786e+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"['Gaming', 'Other Hobbies']",2,ja,4000位狙いなのにいつもの癖で相手の追い上げから逃げようと10エナハくらい使ってしまった
1.4863230306367242e+18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"['News & Social Concern', 'Other Hobbies']",2,ja,有名な店だからちゃんと面倒見てくれるは寝言。そんなの現実には無い
1.486338130764759e+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,['Gaming'],1,ja,過去の御三家ヒノアラシとミジュマル選んでたからどっちも思い入れある今回の相棒すごい迷うどっちにしよ(TT)(TT)(TT)
1.486398528088064e+18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"['Diaries & Daily Life', 'Other Hobbies']",2,ja,迷惑メールが最近迷惑度を上げてきてるので今すごくイライラしてる
1.4866250213090304e+18,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"['Family', 'News & Social Concern']",2,ja,家族と好みとかマジで違うし話も合わないが、以前イーロン・マスクが嫌いという一点でかなり共鳴したことがある
1.4868213138348111e+18,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"['Diaries & Daily Life', 'News & Social Concern', 'Travel & Adventure']",3,ja,今月まだガソリン入れてないのにまだ半分以上ある。乗ってない。
1.487032707796603e+18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Film, TV & Video']",1,ja,アンパンマンの体は変わらないけど頭はお月見アンパンマンとかバリエーションがあるみたいにぶんご～の体は共通のテンプレートがあってそこに頭を移植してそれぞれのぶんご～になっていくのをアルケミスト業界で接木と呼んでいる回
1.4870931055057592e+18,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"['Diaries & Daily Life', 'News & Social Concern']",2,ja,気づけばファン登録してくださっている方の平均年齢を超える年齢に自分がなっていて非常に感慨深いものがある。へけぇぇ。
1.4872290007118193e+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['Sports'],1,ja,GMHC引き抜いてバッファロージャイアンツになろうとしているが肝心のジョシュアレンがいない
1.4873346964430725e+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,['Gaming'],1,ja,"EP2,000で止まってる人を解説においても何も出てこないのはそりゃそう"
1.487364896735973e+18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,"['Film, TV & Video', 'Gaming']",2,ja,"そろそろ始まるかな？？
 #Liella
 #lovelive"
1.487425293472043e+18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"['Diaries & Daily Life', 'Other Hobbies']",2,ja,馬鹿みたいにハマってたからまだこれ以外にもある
1.4874252939044127e+18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"['Diaries & Daily Life', 'Other Hobbies']",2,ja,このタイミングで声乗せてブログ更新してくれるとことかがほんとに好きなところですね！みんな元気でいてください！ほんとに！
1.4874856926030275e+18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Diaries & Daily Life'],1,ja,加湿器の水入れなきゃ、部屋のゴミ袋出さなきゃ
